,,2001,,,2001,,,2001,,,2001,,,2002,,,2002,,,2002,,,2002,,,2003,,,2003,,,2003,,,2003,,,2004,,,2004,,,2004,,,2004,,,2005,,,2005,,,2005,,,2005,,,2006,,,2006,,,2006,,,2006,,,2007,,,2007,,,2007,,,2007,,,2008,,,2008,,,2008,,,2008,,,2009,,,2009,,,2009,,,2009,,,2010,,,2010,,,2010,,,2010,,,2011,,,2011,,,2011,,,2011,,
,,1st Quater,,,2nd Quater,,,3rd Quater,,,4th Quater,,,1st Quater,,,2nd Quater,,,3rd Quater,,,4th Quater,,,1st Quater,,,2nd Quater,,,3rd Quater,,,4th Quater,,,1st Quater,,,2nd Quater,,,3rd Quater,,,4th Quater,,,1st Quater,,,2nd Quater,,,3rd Quater,,,4th Quater,,,1st Quater,,,2nd Quater,,,3rd Quater,,,4th Quater,,,1st Quater,,,2nd Quater,,,3rd Quater,,,4th Quater,,,1st Quater,,,2nd Quater,,,3rd Quater,,,4th Quater,,,1st Quater,,,2nd Quater,,,3rd Quarter,,,4th Quarter,,,1st Quater,,,2nd Quater,,,3rd Quarter,,,4th Quarter,,,1st Quater,,,2nd Quater,,,3rd Quarter,,,4th Quarter,,
,,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net
, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Transportation,118.8704071181597,83.76155663658434,35.10885048157536,109.39879540698571,72.83214352422323,36.566651882762486,81.93524839771098,74.59680321527867,7.338445182432309,73.91401967003333,75.93745359647497,-2.0234339264416406,119.93106048701168,77.91026686724082,42.020793619770856,127.18281536422106,81.06976076226992,46.113054601951134,134.63326123787735,82.45958704921959,52.173674188657756,132.48181126348504,89.57963852865322,42.90217273483182,135.281597234154,86.81347824656626,48.46811898758773,137.18746440513002,85.01080939361555,52.17665501151447,138.69790633996,92.06594178441938,46.631964555540634,150.832961428619,97.26030101189163,53.57266041672737,205.65003198692,113.641325054074,92.008706932846,196.462942833851,104.45853787095129,92.00440496289971,106.67694212398,117.938686771134,-11.261744647154003,115.21054921450629,78.9612205274529,36.24932868705339,153.92454729440135,108.50427895702362,45.420268337377735,172.02601335561036,114.50830383994335,57.51770951566701,181.99456935731536,120.6612255586941,61.33334379862126,165.05486999267237,126.1115636670012,38.94330632567116,160.25384543253728,125.48102339941724,34.772822033120036,192.47760216301776,140.61879606932428,51.85880609369349,216.12227274398185,131.91037974379606,84.2118930001858,181.74543269892612,141.6297553220125,40.115677376913624,188.35422327543256,129.3832605046381,58.97096277079447,203.72024604974357,148.64292314128008,55.077322908463486,210.09882350562057,137.8031997066301,72.29562379899048,235.82670716920458,180.17061664745208,55.6560905217525,222.13275282328564,158.34587058386748,63.78688223941816,240.49678721652276,178.8488237037109,61.647963512811856,271.90804090092877,160.78155006312969,111.12649083779908,265.88028210807465,204.06472199963025,61.8155601084444,198.04617634840372,136.13153644107842,61.914639907325295,176.09083351159285,161.672236529091,14.418596982501839,248.3072573133948,117.42023603193348,130.88702128146133,242.98504756892783,215.64599154000427,27.33905602892355,277.29879257660804,156.0601566251433,121.23863595146474,255.47296586908064,210.61183791004285,44.86112795903779,260.96411624837015,172.92439177310712,88.03972447526303,367.8226095004859,277.27446676851326,90.54814273197263,335.6641888089107,205.42200076494248,130.2421880439682,386.7147046346612,211.45865852629177,175.25604610836942,335.3493087221017,305.27999223883364,30.06931648326804,334.3014600486798,230.95136844766546,103.35009160101436
,    Passenger Fares,47.6060738487021,40.78276168569714,6.823312163004964,43.2716385282301,35.22491534920625,8.04672317902385,22.769653222048504,38.602323557637575,-15.832670335589071,20.415204185316817,37.87974912560374,-17.46454494028692,48.94657747054991,42.4195271705258,6.527050300024115,59.89009367589199,45.76013753892256,14.129956136969433,60.72209866033418,44.305412121224,16.41668653911018,61.510133361834754,42.925521557239996,18.584611804594758,56.7674987669656,43.212807059595086,13.554691707370516,64.9770695110796,44.965072694678625,20.01199681640098,66.5718422036972,48.36598994678067,18.20585225691653,79.68672060530119,46.05870229550074,33.62801830980045,74.56381468215871,52.38112887827274,22.182685803885967,77.3617375286389,45.31543490422936,32.046302624409535,93.4655369892217,56.028913803932596,37.43662318528911,49.6061554236698,49.275679294840096,0.33047612882970157,49.80611954458713,54.68847514674914,-4.882355602162008,77.37270665976583,60.54170542167149,16.831001238094338,87.28382496140335,61.72584812263123,25.557976838772127,85.90166453043182,61.101891451947836,24.79977307848398,62.68110652763181,69.68410926036981,-7.003002732737997,64.47049595801127,80.30902218341429,-15.838526225403015,98.47452557630331,71.03933278002319,27.43519279628012,97.14969623421699,71.88719520228005,25.262501031936935,73.4460695373639,65.86225927149187,7.583810265872032,51.73553966109772,90.98891365304807,-39.253373991950355,92.01944720383305,73.13165789402242,18.88778930981063,147.42829913318937,85.67996827965692,61.74833085353245,88.86185687353664,69.73401199033748,19.12784488319916,60.80415596536276,108.60525474169741,-47.80109877633465,124.31999385383178,75.67710702388852,48.64288682994325,186.68790192100812,95.41751613250042,91.2703857885077,103.49451341265049,70.68210244876377,32.81241096388672,58.70063445533811,114.7272106497968,-56.02657619445869,121.5630237012931,42.072315031097915,79.49070867019519,120.44313364905203,96.29526710860613,24.147866540445904,144.44386588188112,70.55824833925921,73.88561754262192,106.00499661782601,137.50435225870552,-31.499355640879514,97.95236284701329,63.51316565767057,34.43919718934272,119.36599497138907,103.69532175332904,15.670673218060031,162.68285039257165,102.39324816290986,60.289602229661796,181.27964455930388,115.04898053171956,66.23066402758431,129.84844068527138,103.09605638640463,26.752384298866758,117.35233724547771,104.12090614187878,13.231431103598936
,    Freight,11.733614253732672,17.090597890117984,-5.356983636385312,11.155566761700962,15.090190807226655,-3.934624045525693,8.821717792266323,14.313271900613788,-5.491554108347465,7.869298621753925,15.603658833057203,-7.734360211303278,11.58043427581369,14.112958766585503,-2.532524490771813,11.230061948111226,14.172467650900765,-2.9424057027895394,10.491964691314523,15.17207874880478,-4.6801140574902576,9.922260984026519,19.12818795827942,-9.2059269742529,12.807745685668138,17.337888134073786,-4.530142448405648,12.017416275504061,16.093838098350083,-4.076421822846022,10.233186391491436,17.377367269790987,-7.144180878299551,9.943532720883537,20.992655473720266,-11.049122752836729,18.4525760497512,24.3813796942057,-5.928803644454501,17.0465454142368,23.739370497805503,-6.692825083568703,10.676608004713813,24.639685115594702,-13.963077110880889,3.8216405228739996,12.24037190537122,-8.41873138249722,16.69667140477094,19.416588253750398,-2.7199168489794587,14.673001507020444,21.52216474159551,-6.849163234575066,11.322482112857687,23.86186056826098,-12.539378455403293,10.910623016366898,26.413820177026096,-15.503197160659198,18.338662634144374,23.875704503113568,-5.537041868969194,18.85346969540742,25.156558129858595,-6.303088434451176,14.068082188644363,26.064448023661715,-11.996365835017352,11.652404088292824,29.604137277789345,-17.951733189496522,18.982849288872092,25.37008371372402,-6.387234424851929,22.380656174376792,24.097608676517964,-1.7169525021411722,16.78965592724939,25.744842802055995,-8.955186874806603,12.846838609501694,40.192262871139356,-27.34542426163766,26.91974715654044,38.85440910467404,-11.934661948133602,30.11288436723634,29.269186133923768,0.8436982333125727,35.82461932504161,33.105365179625366,2.7192541454162438,11.493822377822742,46.17377255789923,-34.67995018007649,17.526565198799045,18.8161563522582,-1.2895911534591562,19.14594586136673,16.313743836224585,2.832202025142145,27.622367480035876,30.436613871325363,-2.814246391289487,9.773281478272303,50.67133580958478,-40.89805433131248,23.870479606540567,27.291587175381107,-3.42110756884054,23.92261334120223,25.16632225879013,-1.2437089175879024,40.21948307214096,48.73020133762459,-8.510718265483632,19.81555821397705,73.68547381104267,-53.86991559706562,30.46020044666705,38.91662045708374,-8.45642001041669,35.39538326280996,42.83447168908564,-7.439088426275681,58.1939710196126,90.02149013919008,-31.82751911957748,42.56165268019263,52.74578924002557,-10.184136559832943
,    Other,59.53071901572493,25.888197060769222,33.642521954955704,54.97159011705465,22.517037367790316,32.45455274926434,50.34387738339615,21.681207757027305,28.662669626368842,45.62951686296259,22.454045637814023,23.175471225148566,59.40404874064808,21.377780930129518,38.02626781051856,56.06265974021783,21.137155572446602,34.92550416777123,63.41919788622865,22.982096179190812,40.43710170703784,61.04941691762377,27.525929013133798,33.523487904489976,65.72635278152,26.26278305289739,39.463569728622616,60.21297861854609,23.95189860058683,36.26108001795926,61.9128777447719,26.32258456784771,35.59029317692419,61.232708102434316,30.20894324267063,31.023764859763684,89.4336412550104,36.7688164815954,52.664824773415,78.8546598909753,35.2937324689165,43.560927422058796,75.7347971300442,37.160087851606804,38.574709278437396,34.9727532679625,17.7751693272415,17.197583940721003,87.41352977934456,34.39921555652406,53.014314222820495,79.97207862312506,32.44443367667636,47.527644946448696,83.38003571735565,35.073516867801885,48.30651884955377,68.23435588017476,38.59585203802727,29.638503842147493,79.2340762707611,31.921209635933856,47.31286663482724,109.15363650959907,35.153215756051395,74.00042075354767,103.57966497903418,34.806598940111144,68.77306603892303,72.94333237641631,40.13842284194311,32.8049095344732,95.83264333306711,38.16781680983655,57.66482652323056,129.5113890981394,33.57330010212805,95.93808899601134,101.19705925840941,38.943598300965654,62.25346095744376,75.45890831038432,54.31528478706965,21.143623523314666,106.35114879320857,49.75744948885597,56.5936993043526,149.57974688392366,40.974382828089716,108.60536405583395,111.76342772205535,51.999077859615795,59.76434986243956,67.69855780924377,62.473433309230586,5.22512450001318,77.02509773695417,46.63327764005645,30.391820096897717,98.24425319488802,30.63128204306964,67.61297115181839,99.12186613206582,44.9113071295102,54.21055900255562,112.7686324416035,68.67938862181335,44.089243819790155,108.98444708818637,58.21032111050297,50.774125977683404,125.5453559100524,47.9411633925472,77.6041925175052,122.79227032921594,60.681024777811956,62.11124555140398,228.64105631511976,99.89367120414155,128.7473851109782,142.521137969672,64.11213214494887,78.40900582472312,170.03967681254733,53.575206305486574,116.46447050706075,147.3068970172177,112.1624457132389,35.1444513039788,174.38747012300945,74.0846730657611,100.30279705724836
,Travel,85.25157499999999,71.63287301734889,13.618701982651103,58.17158125,56.49950997552485,1.672071274475151,35.37588125,66.22633483311533,-30.850453583115332,33.802175,56.09050421467195,-22.288329214671954,87.49601875,68.91393554519297,18.582083204807034,79.29608125,69.31757131583574,9.978509934164265,94.52561875,63.997035921157675,30.52858282884233,101.871475,60.553082263909374,41.31839273609063,106.98621168,71.08496030152311,35.901251378476886,89.32103183999999,70.25180364361943,19.069228196380564,107.95061663999999,70.10182351198037,37.84879312801962,136.7467272,67.43000629409323,69.31672090590678,144.67257216000002,85.52640836255189,59.146163797448125,117.04824712,70.86070482593699,46.18754229406301,157.965358,70.7177791988098,87.24757880119022,93.30969136,68.8930467839772,24.416644576022804,82.38620063518938,82.50515372317363,-0.11895308798425219,114.27177200295328,78.19344881864711,36.07832318430617,119.36067634781404,76.25280091224909,43.10787543556495,113.05244767151524,77.51044068231167,35.54200698920357,116.9717952,108.40719072128412,8.564604478715879,100.9367112,92.444164072856,8.492547127144007,107.61176400000001,89.51006036763202,18.101703632367986,84.77991600000001,82.82511110185631,1.9548048981437063,105.0153,111.54113223654798,-6.525832236547984,70.32168,98.3068848903959,-27.985204890395906,98.27064,93.6062120388116,4.6644279611883945,111.71861999999999,89.47273561784095,22.245884382159034,105.70248000000001,118.8439809305374,-13.14150093053739,69.30066000000001,108.56532422549391,-39.2646642254939,72.68274,104.93365767182387,-32.25091767182387,94.32462,96.07378179936622,-1.7491617993662203,83.280911,115.13337049613497,-31.85245949613497,63.2415735,102.5980241055238,-39.356450605523804,94.76284650000001,100.17613232160299,-5.413285821602983,108.29281399999999,93.01567142588328,15.27714257411671,141.15992,135.66337321795706,5.496546782042941,104.05384000000001,117.71426406159034,-13.660424061590334,146.58688,103.17516781702338,43.41171218297663,184.13824,96.07871364234776,88.05952635765223,208.67028,151.99774028228333,56.67253971771666,161.42157999999998,127.52330017716872,33.898279822831256,209.97395999999998,116.50959555529198,93.464364444708,250.22993,105.3134319017895,144.9164980982105
,Telecommunications Services,7.305881335186466,0.923600182227068,6.382281152959399,9.547053138476906,1.5598001376515929,7.987253000825314,8.904306759519978,1.8204263285364983,7.083880430983479,14.29711701286046,1.2699098253830279,13.027207187477432,16.997751978000547,2.4315697897690325,14.566182188231515,12.861972162810652,1.3908160778112864,11.471156084999365,17.67946893528788,2.4220348755240195,15.25743405976386,21.404901110382134,2.18395778350543,19.220943326876704,17.467528924425835,2.0812333183547853,15.38629560607105,13.795044647062294,1.7680819252206383,12.026962721841656,11.915639785592617,2.00300652427251,9.912633261320106,9.63017718357407,1.6580165140905732,7.972160669483497,14.125,-1.4699999999999998,15.594999999999999,11.625,1.0300000000000002,10.594999999999999,8.625,-6.37,14.995000000000001,8.625,16.811406249999997,-8.186406249999997,14.846603243792071,6.380977786644602,8.46562545714747,12.320110063555287,7.75,4.570110063555287,10.56,2.1799999999999997,8.38,6.140000000000001,2.61,3.5300000000000007,17.24387994876198,12.458703262980531,4.7851766857814475,17.129104184472197,12.375777773281161,4.753326411191036,17.06432335351384,12.328973622913747,4.735349730600092,16.483940686567536,11.909647146045046,4.57429354052249,19.457714095105686,11.715165361428214,7.742548733677472,15.98430352728911,11.548659298466383,4.435644228822728,15.70486645299153,11.721747924923536,3.983118528067994,20.817079501146708,18.977370100232875,1.8397094009138328,23.820098118346998,11.810798650347053,12.009299467999945,19.325010032606247,11.826906139955025,7.498103892651223,16.377103071671396,12.226466540470378,4.150636531201018,21.016064398377566,19.158769707170954,1.8572946912066115,26.321992830242564,11.318129018497624,15.00386381174494,17.89987935425025,11.341363558852958,6.558515795397291,15.364670364030523,11.876055371004565,3.4886149930259585,20.145295194120333,19.013129604210775,1.1321655899095582,28.618383272638738,11.805083099963479,16.81330017267526,18.315491730495154,11.868438641360857,6.447053089134297,15.66392792842569,12.38299555246809,3.2809323759575992,20.698285250198015,19.97901983775364,0.7192654124443756,29.55332407589224,14.22954867027563,15.323775405616612,18.956782398405295,16.37294727771956,2.583835120685734,16.070267237834233,12.702340185472277,3.3679270523619564,20.643707010821174,13.284225461463429,7.359481549357746
,Computer and Information Services,16.49475,0,16.49475,16.49475,0,16.49475,16.49475,0,16.49475,16.49475,0,16.49475,12.5,0,12.5,12.5,0,12.5,12.5,0,12.5,12.5,0,12.5,8.75,0,8.75,8.75,0,8.75,23.75,0,23.75,23.75,0,23.75,18,0,18,18,0,18,18,0,18,18,0,18,20.5,0,20.5,20.499999999999996,0,20.499999999999996,20.5,0,20.5,20.499999999999996,0,20.499999999999996,24.5,0,24.5,24.5,0,24.5,24.5,0,24.5,24.5,0,24.5,43.75,0,43.75,43.75,0,43.75,43.75,0,43.75,43.75,0,43.75,57.5,0,57.5,57.5,0,57.5,57.5,0,57.5,57.5,0,57.5,61.25,0,61.25,61.25,0,61.25,61.25,0,61.25,61.25,0,61.25,66.25,0,66.25,66.25,0,66.25,66.25,0,66.25,66.25,0,66.25,88.75,0,88.75,88.75,0,88.75,88.75,0,88.75,88.75,0,88.75
,Construction Services,16.0801141716688,8.59596855885582,7.484145612812981,9.991544115263602,10.62041324730359,-0.6288691320399877,6.61093669641339,8.781941386876161,-2.1710046904627713,8.296042029652059,9.9999597549717,-1.7039177253196414,13.099010543872978,2.2561889642621047,10.842821579610874,9.838241420413263,2.5349139382014205,7.303327482211843,5.804381759737561,1.9264014545952868,3.877980305142274,5.680260526888723,1.1659117361036544,4.5143487907850695,17.88283673397068,0.9801974715344125,16.902639262436267,8.34703038777619,0.6070280159963832,7.7400023717798065,6.130546702543819,0.8966604058665394,5.23388629667728,5.981734969031208,1.404188413237772,4.577546555793436,6.499999999999999,1.5,4.999999999999999,6.499999999999999,1.5,4.999999999999999,6.499999999999999,1.5,4.999999999999999,6.499999999999999,1.5,4.999999999999999,5.673631864980531,1.5,4.173631864980531,10.7,1.5,9.2,7.289999999999999,1.52,5.77,5.7,1,4.7,5.527083313389733,1.5,4.027083313389733,10.7,1.5,9.2,7.289999999999999,1.52,5.77,5.700000000000001,1,4.700000000000001,8.976040827791733,1.5,7.476040827791733,10.8,1.5,9.3,7.289999999999999,1.52,5.77,5.699999999999999,1,4.699999999999999,13.666213803755074,1.5,12.166213803755074,13.8,1.5,12.3,7.29,1.52,5.77,5.7,1,4.7,12.946533966234405,1.5,11.446533966234405,13.8,1.5,12.3,7.289999999999999,1.52,5.77,5.7,1,4.7,14.864319851250759,1.5740110799951306,13.290308771255628,14.068363261801048,1.5824584855147812,12.485904776286267,7.289999999999999,1.5977206486994202,5.692279351300579,5.7,1.6144662495154454,4.085533750484554,15.348193802198477,1.6254328241740734,13.722760978024404,14.56422864430033,1.6378659992222178,12.926362645078113,7.29,1.6391672582590915,5.650832741740908,5.7,1.6102091468440516,4.089790853155948
,Insurance Services,11.751352072508531,7.224874795571427,4.526477276937104,9.274353130413829,5.921780059814703,3.352573070599126,392.51205672552976,299.2023168100914,93.30973991543834,9.144045689593876,4.771865989697421,4.372179699896455,14.657926986321653,9.022949628796093,5.63497735752556,9.66306539767179,6.170244940223753,3.492820457448037,10.91713404087551,6.913620203260857,4.003513837614653,9.98479347928112,5.21061442990781,4.774179049373309,15.050366049743467,9.268387678758241,5.781978370985225,10.133475493359382,6.4705868557164585,3.662888637642924,11.531776115616651,7.427830393142807,4.103945722473844,11.286019088730681,5.889665524077423,5.396353564653258,11.652892676620333,7.718674923869072,3.9342177527512607,12.207688546585015,7.725663273215234,4.48202527336978,13.801458105386743,8.786050594711702,5.0154075106750415,12.677642450308596,6.206052138494115,6.471590311814481,16.88304955148252,8.58201042618013,8.301039125302392,17.794923567175704,8.795893150936871,8.999030416238833,20.09550113964836,9.837988785029568,10.257512354618791,18.21155706358998,7.096263591164186,11.115293472425794,13.73039895373402,9.39914126403433,4.33125768969969,14.366528099751513,9.778071099576053,4.58845700017546,15.80903656185907,10.485779390065538,5.323257171793532,13.266267467240787,7.531676368847686,5.734591098393102,15.672627401186684,10.1762836976083,5.496343703578384,16.286463155123478,10.689458765701021,5.597004389422457,12.002325620354108,10.789373280969098,1.2129523393850103,11.224198852425255,8.271775283174076,2.952423569251179,19.24662049859677,11.860070557571685,7.386549941025084,20.259158992489382,12.820721780270205,7.438437212219178,18.940344606745626,12.563126301333838,6.3772183054117875,10.00382244754615,9.534197765085882,0.4696246824602692,20.530148473348678,12.003233193096833,8.526915280251846,21.178373533486173,12.922936944512877,8.255436588973296,25.012005819632996,11.770348219826534,13.241657599806462,7.863110592716926,9.662366442058525,-1.7992558493415993,23.111670977873132,12.827075237810213,10.284595740062919,24.456731476250056,14.413842456785993,10.042889019464063,26.13672102652925,11.999423931465577,14.137297095063674,6.66238789052646,10.50867890296788,-3.8462910124414194,27.596872583022446,14.54060746767965,13.056265115342796,29.250310578801464,16.643189820905334,12.60712075789613,28.161550579420048,12.632489449259783,15.529061130160265,5.661490296940477,11.387857349048183,-5.7263670521077055
,Other Business Services,48.682506328528916,69.94321178374543,-21.26070545521651,43.726549216876435,61.93094792656584,-18.204398709689407,44.513105997776066,66.41531262354022,-21.90220662576415,30.632556875969968,48.502618505393826,-17.87006162942386,50.4387933265689,88.23177519508178,-37.79298186851288,43.351704274322145,67.47757502166829,-24.12587074734614,45.67763198393678,88.4404552988774,-42.76282331494062,31.76250978997797,60.73304549541224,-28.970535705434273,52.03341038650646,82.78371761548021,-30.750307228973753,46.97756594932912,68.03215183421665,-21.05458588488753,48.39955631544538,86.71371834368794,-38.31416202824256,34.112447455011015,61.0425199736692,-26.930072518658186,48.65465507022449,90.72686686518941,-42.072211794964915,46.25533058976619,77.56055853384494,-31.30522794407875,47.80815029314469,87.79604705566287,-39.987896762518176,35.28186404686459,59.06952967253102,-23.787665625666428,49.55658000241355,83.62242419516618,-34.06584419275263,48.37043537472414,72.2412194638855,-23.87078408916136,49.993614140462796,106.94499828400073,-56.951384143537936,39.718004623850575,59.24294845104539,-19.524943827194818,52.907737837540964,77.29235294342789,-24.384615105886922,50.41339050730264,65.70344191947282,-15.290051412170186,48.81740274068915,129.8577310672879,-81.04032832659874,38.32325993398592,55.74568388821751,-17.42242395423159,55.95059776419736,102.44737562738077,-46.496777863183404,52.320369712519984,67.12508411078129,-14.804714398261304,46.08674850555464,121.49042418976856,-75.40367568421392,41.98144330310457,58.287884146208064,-16.306440843103495,63.62182592473198,115.25641481254215,-51.63458888781017,59.966979387438805,75.44023408076053,-15.473254693321728,49.30888549049111,73.4880559688352,-24.17917047834409,48.68625574400919,66.30824125043358,-17.621985506424394,76.86421042853907,118.91005652278687,-42.04584609424781,58.36062240505197,73.49362306123113,-15.133000656179163,34.280769895828776,58.179787163170005,-23.89901726734123,49.68889923526952,68.6040025744529,-18.91510333918339,99.48391777556395,135.22860873250823,-35.74469095694428,63.77093341465776,84.46779817419804,-20.696864759540276,27.478693582762677,50.17878244007234,-22.700088857309662,54.729619891796986,77.9282698245881,-23.198649932791113,108.88627960021863,147.41674359652845,-38.53046399630982,72.58122041210571,87.8804110287881,-15.299190616682395,23.78148397752303,49.712213704097586,-25.930729726574555,60.52607505676003,88.29805340347563,-27.771978346715606
,          of which Hired Power Rental Payments,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-6,0,6,-6,0,13.420000000000002,-13.420000000000002,0,13.420000000000002,-13.420000000000002,0,6,-6,0,6,-6,0,13.420000000000002,-13.420000000000002,0,13.420000000000002,-13.420000000000002,0,10,-10,0,10,-10,0,10,-10,0,10,-10,0,1.5,-1.5,0,1.5,-1.5,0,1.5,-1.5,0,1.5,-1.5,0,1.5,-1.5,0,1.5,-1.5,0,1.5,-1.5,0,1.5,-1.5,0,1.5,-1.5,0,1.5,-1.5,0,1.5,-1.5,0,1.5,-1.5,0,1.5,-1.5,0,1.5,-1.5,0,1.5,-1.5,0,1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Government Expenditure n.i.e.,5.320240868016921,6.933002783910021,-1.6127619158931,5.128699139334385,6.6090335123000035,-1.4803343729656184,5.589484900280126,0.6141699182615914,4.975314982018534,5.482812384857874,0.6005329667419085,4.882279418115965,4.97353566756876,8.006900382676598,-3.0333647151078376,4.993095177186703,7.819674995434621,-2.826579818247918,5.571592598730721,7.813000778732893,-2.241408180002172,5.54303461936626,7.787809144675268,-2.2447745253090083,5.077940421983475,8.2112580540938,-3.1333176321103258,5.003090616367337,8.158204323291075,-3.1551137069237383,5.699999999999999,8.211107168677495,-2.511107168677496,5.699999999999999,8.423085041925042,-2.7230850419250423,5.074650128157939,7.79297427378588,-2.7183241456279417,4.979848284004216,7.695514577443678,-2.7156662934394618,5.18115677862429,10,-4.81884322137571,5.0893391054544,10,-4.9106608945456,5.2903110523024095,9.44304864027461,-4.1527375879722,5.119556865879556,9.408360062686366,-4.2888031968068105,5.469533108678561,9.318587741760748,-3.8490546330821873,5.516249752578972,9.227173198377542,-3.7109234457985707,5.301932247849551,8.550090474594482,-3.2481582267449305,5.051166255790772,8.978505443360843,-3.9273391875700714,5.418167532171004,8.944549491133504,-3.5263819589625003,5.403572828623577,8.640332243209151,-3.236759414585574,5.198775500309294,9.188364989355462,-3.9895894890461676,4.907489634865417,8.378439098887377,-3.4709494640219596,4.9592303514365685,8.231967499109725,-3.2727371476731566,5.230801298814036,8.34417936670964,-3.113378067895603,5.3614291812483925,9.263371490468277,-3.9019423092198844,5.128069069645622,8.580304454477174,-3.4522353848315523,5.157847439002806,8.584331526734422,-3.426484087731616,5.2787762581330995,8.423939146349674,-3.145162888216575,4.912139744937305,9.54172240096293,-4.629582656025625,4.586606762706235,8.699341366165621,-4.112734603459386,4.618499958742006,8.710948183532587,-4.092448224790581,4.844584410450526,8.074905823643235,-3.2303214131927085,5.024075098745556,12.023695749962803,-6.999620651217247,6.170118877588351,8.901328981020644,-2.731210103432293,4.597548880551841,8.880487799008256,-4.282938918456415,4.86432478673528,8.296562671121038,-3.4322378843857573,5.2057366062270205,12.416500740218616,-7.210764133991596,7.451898457982836,9.212996245624975,-1.7610977876421394,4.603867763080357,9.111359628099633,-4.507491865019276,4.729293245551424,8.274685893504154,-3.5453926479527302

C.,INCOME,40.493635931003816,101.09164450529529,-60.59800857429148,22.903470815515508,88.872876746116,-65.9694059306005,23.05379724991983,99.35178819280443,-76.29799094288461,21.435953423411576,85.22672828162274,-63.790774858211165,20.602687031440986,81.15095833649949,-60.5482713050585,19.73811462378772,78.06778094070104,-58.32966631691332,16.812703853685495,87.84487457546706,-71.03217072178157,18.16832890652055,80.75154295050147,-62.583214043980924,30.814638859144434,80.33263359608065,-49.51799473693622,46.59446557085622,77.72238615828927,-31.127920587433046,10.44072033759311,87.61810390052185,-77.17738356292874,82.10854674277417,96.02168561271617,-13.913138869942003,60.28016868334795,91.54335106193918,-31.263182378591225,43.77023883539009,97.23629872917955,-53.46605989378946,56.561137072191244,101.45166042933724,-44.890523357145995,-3.701093967800375,69.62437861148672,-73.3254725792871,-19.18078394224276,77.94910656581544,-97.1298905080582,0.937340101542135,80.70882393595042,-79.77148383440829,14.647816045173691,80.3677415273549,-65.7199254821812,38.95879088762502,95.81433183036431,-56.85554094273929,63.36720926754525,150.8046110232176,-87.43740175567235,62.893553505144446,176.07951145022287,-113.18595794507843,86.70463675369066,183.4808137110664,-96.77617695737572,98.2175209788489,189.68534694171967,-91.46782596287078,58.587680444308546,193.15118807168716,-134.5635076273786,43.86284393070303,212.47687622721563,-168.6140322965126,130.61598266569789,195.01914898451653,-64.40316631881865,216.03832798697215,206.27963102108765,9.758696965884496,152.80435774335325,215.36596116514733,-62.561603421794075,13.095329840488175,251.94717221704119,-238.851842376553,-120.22134982260073,223.17335920908482,-343.3947090316856,-77.66037446710283,249.9240090543396,-327.5843835214424,19.36833518033024,145.68091583581938,-126.31258065548914,108.70356408997971,155.05450698213025,-46.35094289215054,42.63784201751555,128.53255617114598,-85.89471415363043,-54.94133164675455,173.96187227555447,-228.90320392230902,12.949137476400317,245.58456263165368,-232.63542515525336,38.81463871301748,179.86695733319505,-141.05231862017757,309.4972586050564,286.73697906539826,22.760279539658143,-38.00214043807211,227.95469760105817,-265.9568380391303,109.1129750939678,285.5349327078953,-176.42195761392747,241.87671735959415,209.53270413505578,32.34401322453837,61.06387314521318,314.0372842397467,-252.97341109453356,54.53409068857051,304.4846962490308,-249.95060556046028
