<new sheet>
sheet_name: Sheet1
,Government Grants,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,USD Mn

,,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023
,January,6.08389087680121,1.7664368258354504,6.429372040617761,0.307288173092794,0.5754666084468139,2.3789603305906133,14.184639484548754,4.543551767363481,0.8794454747295528,0.0,0.010981303781247238,0.34729181293020184,1.7218588460898845,0.14890948100918205,0.1186459653370294
,February,5.442425285156751,6.792618222551667,3.8030009462443113,3.812942337563965,0.6392923831338007,0.6344575657603353,3.043789530374475,0.1598011941500769,1.498501774497953,4.326548043194879,3.021265325189635,9.238125871599246,0.40707694392623894,0.06939755978351927,3.0057190296671514
,March,18.720822560910502,20.85258248855998,22.90707863162826,11.385075273751706,4.400110944883775,2.365492721489351,7.9609355908785675,0.6043371610914537,5.989665193191612,4.122550586087671,9.184566629109012,0.07024874757290578,2.182934629322701,0.6254689504647765,1.3385098982682813
,April,54.86074368300561,3.968922981820225,2.0128806225785363,1.336880730807406,1.5472511456799642,2.1206196190234134,12.174635326267513,4.794992082472009,0.9167268094756629,4.656215054369477,6.018265837271068,0.0,2.80109144074929,0.0,0
,May,9.810025897784149,0.2725471198802903,3.9611497715281665,2.883027163062625,1.5676120344950046,8.669657952158932,6.854136600557201,0.6797107041390948,4.142202942999086,0.0,0.20402994771003907,5.5944414166138925,0.06513524791435683,5.755852159381532,0
,June,35.77797291805008,48.67319339276803,22.82073812906446,41.40405724923167,11.204437958945752,46.00600841232988,6.101785984257699,4.942058153845307,12.39933960920946,1.6156301680602787,2.8076515762870424,5.390651324120464,2.24706660575668,0.23317606286447806,2.5592411634190833
,July,3.959782533964926,2.0697029976198413,25.25972033489677,3.574944381391624,0.061064087523156646,4.169216440686946,9.163262857358326,1.1209914646471977,0.8264677681753878,0.878638347256165,2.1023901179606153,1.732592197486501,0.0,0.052650187361233836,
,August,19.80653154113969,3.5749412624700536,3.1421051193544565,35.81412393958392,2.488085635052757,0.5376818997069633,0.3361145358830898,0.0,1.3447093608921608,4.22814882426225,0.4326559981938579,9.134970981052888,0.9077463957888547,0.03878134850328737,
,September,25.784421331382077,16.750463438379366,15.253867945086075,6.9659125573094265,2.3250728953759094,0.8981999809173629,1.9441674205887325,1.3032901628756015,0.8175417823230118,1.0278851376932332,0.896140720202851,2.4471478675356146,0.0,0.0,
,October,4.372685177119881,8.193751816982356,40.248076985904554,13.492172293955862,1.0755431583758912,8.928058683226201,0.5323131846878338,5.916705470493344,0.7751122276201081,0.0,0.0,0.44893156726835604,2.9737949305878524,0.6113202953120515,
,November,4.383919573414934,0.19716565410153852,8.407210800032335,4.895089335380371,14.036956866218866,0.9317418314619712,0.6336923082909375,0.18271518830153605,0.1106339595494353,0.0,0.027720344789733595,2.2674608010684665,0.0,0.4402933978922264,
,December,31.859667043303958,36.69524941878937,16.119445441910734,25.594836465746546,19.90403564259384,2.213375811646298,13.468264281922082,29.93646080493491,0.9467807821027846,0.8217749483794847,0.557229358528045,0.005342388189475582,3.9573190692824225,1.5998229345714554,
,Total,220.8628884220338,149.80757561975818,170.3646467688464,151.4663499008779,59.824929360725534,79.85347124899829,76.39773710561522,54.18461415431401,30.647127684766215,21.677391109303436,25.26289715902315,36.67720497543801,17.26402410941828,9.575672377143743,7.022116056691544

