<new sheet>
sheet_name: HS codes Export Classification 
HS Codes related to 2007-Jan 2023 Export Classification (a),,, 
No.,Major Category,Minor Category,HSCO 
2234,Industrial exports,Chemical products,282550
2235,Industrial exports,Chemical products,282560
2236,Industrial exports,Chemical products,282580
2237,Industrial exports,Chemical products,282590
2238,Industrial exports,Chemical products,282611
2239,Industrial exports,Chemical products,282619
2240,Industrial exports,Chemical products,282620
2241,Industrial exports,Chemical products,282630
2242,Industrial exports,Chemical products,282690
2243,Industrial exports,Chemical products,282710
2244,Industrial exports,Chemical products,282720
2245,Industrial exports,Chemical products,282731
2246,Industrial exports,Chemical products,282732
2247,Industrial exports,Chemical products,282738
2248,Industrial exports,Chemical products,282739
2249,Industrial exports,Chemical products,282749
2250,Industrial exports,Chemical products,282760
2251,Industrial exports,Chemical products,282810
2252,Industrial exports,Chemical products,282890
2253,Industrial exports,Chemical products,282911
2254,Industrial exports,Chemical products,282919
2255,Industrial exports,Chemical products,282990
2256,Industrial exports,Chemical products,283010
2257,Industrial exports,Chemical products,283030
2258,Industrial exports,Chemical products,283090
2259,Industrial exports,Chemical products,283110
2260,Industrial exports,Chemical products,283190
2261,Industrial exports,Chemical products,283210
2262,Industrial exports,Chemical products,283220
2263,Industrial exports,Chemical products,283230
2264,Industrial exports,Chemical products,283311
2265,Industrial exports,Chemical products,283319
2266,Industrial exports,Chemical products,283321
2267,Industrial exports,Chemical products,283322
2268,Industrial exports,Chemical products,283325
2269,Industrial exports,Chemical products,283326
2270,Industrial exports,Chemical products,283327
2271,Industrial exports,Chemical products,283329
2272,Industrial exports,Chemical products,283330
2273,Industrial exports,Chemical products,283340
2274,Industrial exports,Chemical products,283410
2275,Industrial exports,Chemical products,283421
2276,Industrial exports,Chemical products,283510
2277,Industrial exports,Chemical products,283522
2278,Industrial exports,Chemical products,283523
2279,Industrial exports,Chemical products,283524
2280,Industrial exports,Chemical products,283525
2281,Industrial exports,Chemical products,283526
2282,Industrial exports,Chemical products,283529
2283,Industrial exports,Chemical products,283531
2284,Industrial exports,Chemical products,283539
2285,Industrial exports,Chemical products,283610
2286,Industrial exports,Chemical products,283620
2287,Industrial exports,Chemical products,283630
2288,Industrial exports,Chemical products,283640
2289,Industrial exports,Chemical products,283650
2290,Industrial exports,Chemical products,283670
2291,Industrial exports,Chemical products,283691
2292,Industrial exports,Chemical products,283699
2293,Industrial exports,Chemical products,283719
2294,Industrial exports,Chemical products,283800
2295,Industrial exports,Chemical products,283911
2296,Industrial exports,Chemical products,283919
2297,Industrial exports,Chemical products,283990
2298,Industrial exports,Chemical products,284019
2299,Industrial exports,Chemical products,284020
2300,Industrial exports,Chemical products,284030
2301,Industrial exports,Chemical products,284150
2302,Industrial exports,Chemical products,284161
2303,Industrial exports,Chemical products,284169
2304,Industrial exports,Chemical products,284170
2305,Industrial exports,Chemical products,284190
2306,Industrial exports,Chemical products,284210
2307,Industrial exports,Chemical products,284290
2308,Industrial exports,Chemical products,284329
2309,Industrial exports,Chemical products,284390
2310,Industrial exports,Chemical products,284410
2311,Industrial exports,Chemical products,284420
2312,Industrial exports,Chemical products,284430
2313,Industrial exports,Chemical products,284440
2314,Industrial exports,Chemical products,284510
2315,Industrial exports,Chemical products,284590
2316,Industrial exports,Chemical products,284690
2317,Industrial exports,Chemical products,284700
2318,Industrial exports,Chemical products,284800
2319,Industrial exports,Chemical products,284920
2320,Industrial exports,Chemical products,284990
2321,Industrial exports,Chemical products,285000
2322,Industrial exports,Chemical products,285100
2323,Industrial exports,Chemical products,285390
2324,Industrial exports,Chemical products,290110
2325,Industrial exports,Chemical products,290123
2326,Industrial exports,Chemical products,290129
2327,Industrial exports,Chemical products,290219
2328,Industrial exports,Chemical products,290230
2329,Industrial exports,Chemical products,290243
2330,Industrial exports,Chemical products,290244
2331,Industrial exports,Chemical products,290250
2332,Industrial exports,Chemical products,290270
2333,Industrial exports,Chemical products,290290
2334,Industrial exports,Chemical products,290312
2335,Industrial exports,Chemical products,290314
2336,Industrial exports,Chemical products,290321
2337,Industrial exports,Chemical products,290322
2338,Industrial exports,Chemical products,290329
2339,Industrial exports,Chemical products,290331
2340,Industrial exports,Chemical products,290341
2341,Industrial exports,Chemical products,290361
2342,Industrial exports,Chemical products,290369
2343,Industrial exports,Chemical products,290371
2344,Industrial exports,Chemical products,290410
2345,Industrial exports,Chemical products,290490
2346,Industrial exports,Chemical products,290499
2347,Industrial exports,Chemical products,290511
2348,Industrial exports,Chemical products,290512
2349,Industrial exports,Chemical products,290513
2350,Industrial exports,Chemical products,290514
2351,Industrial exports,Chemical products,290517
2352,Industrial exports,Chemical products,290529
2353,Industrial exports,Chemical products,290531
2354,Industrial exports,Chemical products,290532
2355,Industrial exports,Chemical products,290539
2356,Industrial exports,Chemical products,290544
2357,Industrial exports,Chemical products,290545
2358,Industrial exports,Chemical products,290549
2359,Industrial exports,Chemical products,290559
2360,Industrial exports,Chemical products,290611
2361,Industrial exports,Chemical products,290612
2362,Industrial exports,Chemical products,290613
2363,Industrial exports,Chemical products,290614
2364,Industrial exports,Chemical products,290621
2365,Industrial exports,Chemical products,290629
2366,Industrial exports,Chemical products,290711
2367,Industrial exports,Chemical products,290712
2368,Industrial exports,Chemical products,290715
2369,Industrial exports,Chemical products,290719
2370,Industrial exports,Chemical products,290721
2371,Industrial exports,Chemical products,290722
2372,Industrial exports,Chemical products,290729
2373,Industrial exports,Chemical products,290730
2374,Industrial exports,Chemical products,290810
2375,Industrial exports,Chemical products,290819
2376,Industrial exports,Chemical products,291010
2377,Industrial exports,Chemical products,291050
2378,Industrial exports,Chemical products,291090
2379,Industrial exports,Chemical products,291100
2380,Industrial exports,Chemical products,291211
2381,Industrial exports,Chemical products,291212
2382,Industrial exports,Chemical products,291219
2383,Industrial exports,Chemical products,291249
2384,Industrial exports,Chemical products,291300
2385,Industrial exports,Chemical products,291411
2386,Industrial exports,Chemical products,291412
2387,Industrial exports,Chemical products,291419
2388,Industrial exports,Chemical products,291421
2389,Industrial exports,Chemical products,291422
2390,Industrial exports,Chemical products,291429
2391,Industrial exports,Chemical products,291439
2392,Industrial exports,Chemical products,291450
2393,Industrial exports,Chemical products,291469
2394,Industrial exports,Chemical products,291479
2395,Industrial exports,Chemical products,291511
2396,Industrial exports,Chemical products,291512
2397,Industrial exports,Chemical products,291513
2398,Industrial exports,Chemical products,291521
2399,Industrial exports,Chemical products,291522
2400,Industrial exports,Chemical products,291529
2401,Industrial exports,Chemical products,291531
2402,Industrial exports,Chemical products,291539
2403,Industrial exports,Chemical products,291550
2404,Industrial exports,Chemical products,291560
2405,Industrial exports,Chemical products,291570
2406,Industrial exports,Chemical products,291590
2407,Industrial exports,Chemical products,291611
2408,Industrial exports,Chemical products,291613
2409,Industrial exports,Chemical products,291619
2410,Industrial exports,Chemical products,291620
2411,Industrial exports,Chemical products,291631
2412,Industrial exports,Chemical products,291632
2413,Industrial exports,Chemical products,291635
2414,Industrial exports,Chemical products,291639
2415,Industrial exports,Chemical products,291711
2416,Industrial exports,Chemical products,291712
2417,Industrial exports,Chemical products,291714
2418,Industrial exports,Chemical products,291719
2419,Industrial exports,Chemical products,291734
2420,Industrial exports,Chemical products,291737
2421,Industrial exports,Chemical products,291739
2422,Industrial exports,Chemical products,291811
2423,Industrial exports,Chemical products,291812
2424,Industrial exports,Chemical products,291813
2425,Industrial exports,Chemical products,291814
2426,Industrial exports,Chemical products,291815
2427,Industrial exports,Chemical products,291816
2428,Industrial exports,Chemical products,291819
2429,Industrial exports,Chemical products,291821
2430,Industrial exports,Chemical products,291822
2431,Industrial exports,Chemical products,291829
2432,Industrial exports,Chemical products,292090
2433,Industrial exports,Chemical products,292111
2434,Industrial exports,Chemical products,292121
2435,Industrial exports,Chemical products,292129
2436,Industrial exports,Chemical products,292143
2437,Industrial exports,Chemical products,292149
2438,Industrial exports,Chemical products,292151
2439,Industrial exports,Chemical products,292211
2440,Industrial exports,Chemical products,292212
2441,Industrial exports,Chemical products,292213
2442,Industrial exports,Chemical products,292219
2443,Industrial exports,Chemical products,292221
2444,Industrial exports,Chemical products,292239
2445,Industrial exports,Chemical products,292241
2446,Industrial exports,Chemical products,292242
2447,Industrial exports,Chemical products,292249
2448,Industrial exports,Chemical products,292250
2449,Industrial exports,Chemical products,292310
2450,Industrial exports,Chemical products,292320
2451,Industrial exports,Chemical products,292390
2452,Industrial exports,Chemical products,292419
2453,Industrial exports,Chemical products,292421
2454,Industrial exports,Chemical products,292429
2455,Industrial exports,Chemical products,292511
2456,Industrial exports,Chemical products,292519
2457,Industrial exports,Chemical products,292520
2458,Industrial exports,Chemical products,292620
2459,Industrial exports,Chemical products,292690
2460,Industrial exports,Chemical products,292700
2461,Industrial exports,Chemical products,292800
2462,Industrial exports,Chemical products,292910
2463,Industrial exports,Chemical products,292990
2464,Industrial exports,Chemical products,293030
2465,Industrial exports,Chemical products,293040
2466,Industrial exports,Chemical products,293100
2467,Industrial exports,Chemical products,293139
2468,Industrial exports,Chemical products,293211
2469,Industrial exports,Chemical products,293219
2470,Industrial exports,Chemical products,293291
2471,Industrial exports,Chemical products,293293
2472,Industrial exports,Chemical products,293294
2473,Industrial exports,Chemical products,293311
2474,Industrial exports,Chemical products,293319
2475,Industrial exports,Chemical products,293321
2476,Industrial exports,Chemical products,293329
2477,Industrial exports,Chemical products,293355
2478,Industrial exports,Chemical products,293359
2479,Industrial exports,Chemical products,293361
2480,Industrial exports,Chemical products,293369
2481,Industrial exports,Chemical products,293399
2482,Industrial exports,Chemical products,293410
2483,Industrial exports,Chemical products,293420
2484,Industrial exports,Chemical products,293430
2485,Industrial exports,Chemical products,293499
2486,Industrial exports,Chemical products,293510
2487,Industrial exports,Chemical products,293610
2488,Industrial exports,Chemical products,293621
2489,Industrial exports,Chemical products,293622
2490,Industrial exports,Chemical products,293623
2491,Industrial exports,Chemical products,293624
2492,Industrial exports,Chemical products,293625
2493,Industrial exports,Chemical products,293626
2494,Industrial exports,Chemical products,293627
2495,Industrial exports,Chemical products,293628
2496,Industrial exports,Chemical products,293629
2497,Industrial exports,Chemical products,293690
2498,Industrial exports,Chemical products,293719
2499,Industrial exports,Chemical products,293722
2500,Industrial exports,Chemical products,293729
2501,Industrial exports,Chemical products,293739
2502,Industrial exports,Chemical products,293790
2503,Industrial exports,Chemical products,293799
2504,Industrial exports,Chemical products,293890
2505,Industrial exports,Chemical products,293919
2506,Industrial exports,Chemical products,293921
2507,Industrial exports,Chemical products,293930
2508,Industrial exports,Chemical products,293949
2509,Industrial exports,Chemical products,293969
2510,Industrial exports,Chemical products,293990
2511,Industrial exports,Chemical products,293999
2512,Industrial exports,Chemical products,294000
2513,Industrial exports,Chemical products,294110
2514,Industrial exports,Chemical products,294130
2515,Industrial exports,Chemical products,294190
2516,Industrial exports,Chemical products,294200
2517,Industrial exports,Chemical products,300110
2518,Industrial exports,Chemical products,300120
2519,Industrial exports,Chemical products,300190
2520,Industrial exports,Chemical products,300210
2521,Industrial exports,Chemical products,300211
2522,Industrial exports,Chemical products,300212
2523,Industrial exports,Chemical products,300219
2524,Industrial exports,Chemical products,300220
2525,Industrial exports,Chemical products,300230
2526,Industrial exports,Chemical products,300290
2527,Industrial exports,Chemical products,300310
2528,Industrial exports,Chemical products,300320
2529,Industrial exports,Chemical products,300331
2530,Industrial exports,Chemical products,300339
2531,Industrial exports,Chemical products,300340
2532,Industrial exports,Chemical products,300349
2533,Industrial exports,Chemical products,300360
2534,Industrial exports,Chemical products,300390
2535,Industrial exports,Chemical products,300410
2536,Industrial exports,Chemical products,300420
2537,Industrial exports,Chemical products,300431
2538,Industrial exports,Chemical products,300432
2539,Industrial exports,Chemical products,300439
2540,Industrial exports,Chemical products,300440
2541,Industrial exports,Chemical products,300449
2542,Industrial exports,Chemical products,300450
2543,Industrial exports,Chemical products,300460
2544,Industrial exports,Chemical products,300490
2545,Industrial exports,Chemical products,300510
2546,Industrial exports,Chemical products,300590
2547,Industrial exports,Chemical products,300610
2548,Industrial exports,Chemical products,300620
2549,Industrial exports,Chemical products,300630
2550,Industrial exports,Chemical products,300640
2551,Industrial exports,Chemical products,300650
2552,Industrial exports,Chemical products,300660
2553,Industrial exports,Chemical products,300670
2554,Industrial exports,Chemical products,300680
2555,Industrial exports,Chemical products,300691
2556,Industrial exports,Chemical products,300692
2557,Industrial exports,Chemical products,310100
2558,Industrial exports,Chemical products,310210
2559,Industrial exports,Chemical products,310221
2560,Industrial exports,Chemical products,310229
2561,Industrial exports,Chemical products,310230
2562,Industrial exports,Chemical products,310240
2563,Industrial exports,Chemical products,310250
2564,Industrial exports,Chemical products,310260
2565,Industrial exports,Chemical products,310270
2566,Industrial exports,Chemical products,310280
2567,Industrial exports,Chemical products,310290
2568,Industrial exports,Chemical products,310310
2569,Industrial exports,Chemical products,310319
2570,Industrial exports,Chemical products,310390
2571,Industrial exports,Chemical products,310420
2572,Industrial exports,Chemical products,310430
2573,Industrial exports,Chemical products,310490
2574,Industrial exports,Chemical products,310510
2575,Industrial exports,Chemical products,310520
2576,Industrial exports,Chemical products,310530
2577,Industrial exports,Chemical products,310540
2578,Industrial exports,Chemical products,310551
2579,Industrial exports,Chemical products,310559
2580,Industrial exports,Chemical products,310560
2581,Industrial exports,Chemical products,310590
2582,Industrial exports,Chemical products,320110
2583,Industrial exports,Chemical products,320120
2584,Industrial exports,Chemical products,320190
2585,Industrial exports,Chemical products,320210
2586,Industrial exports,Chemical products,320290
2587,Industrial exports,Chemical products,320300
2588,Industrial exports,Chemical products,320411
2589,Industrial exports,Chemical products,320412
2590,Industrial exports,Chemical products,320413
2591,Industrial exports,Chemical products,320414
2592,Industrial exports,Chemical products,320415
2593,Industrial exports,Chemical products,320416
2594,Industrial exports,Chemical products,320417
2595,Industrial exports,Chemical products,320419
2596,Industrial exports,Chemical products,320420
2597,Industrial exports,Chemical products,320490
2598,Industrial exports,Chemical products,320500
2599,Industrial exports,Chemical products,320611
2600,Industrial exports,Chemical products,320619
2601,Industrial exports,Chemical products,320620
2602,Industrial exports,Chemical products,320630
2603,Industrial exports,Chemical products,320641
2604,Industrial exports,Chemical products,320642
2605,Industrial exports,Chemical products,320649
2606,Industrial exports,Chemical products,320650
2607,Industrial exports,Chemical products,320710
2608,Industrial exports,Chemical products,320720
2609,Industrial exports,Chemical products,320730
2610,Industrial exports,Chemical products,320740
2611,Industrial exports,Chemical products,320810
2612,Industrial exports,Chemical products,320820
2613,Industrial exports,Chemical products,320890
2614,Industrial exports,Chemical products,320910
2615,Industrial exports,Chemical products,320990
2616,Industrial exports,Chemical products,321100
2617,Industrial exports,Chemical products,321210
2618,Industrial exports,Chemical products,321310
2619,Industrial exports,Chemical products,321390
2620,Industrial exports,Chemical products,321410
2621,Industrial exports,Chemical products,321490
2622,Industrial exports,Chemical products,321511
2623,Industrial exports,Chemical products,321519
2624,Industrial exports,Chemical products,321590
2625,Industrial exports,Chemical products,330300
2626,Industrial exports,Chemical products,330410
2627,Industrial exports,Chemical products,330420
2628,Industrial exports,Chemical products,330430
2629,Industrial exports,Chemical products,330491
2630,Industrial exports,Chemical products,330499
2631,Industrial exports,Chemical products,330510
2632,Industrial exports,Chemical products,330520
2633,Industrial exports,Chemical products,330530
2634,Industrial exports,Chemical products,330590
2635,Industrial exports,Chemical products,330610
2636,Industrial exports,Chemical products,330620
2637,Industrial exports,Chemical products,330690
2638,Industrial exports,Chemical products,330710
2639,Industrial exports,Chemical products,330720
2640,Industrial exports,Chemical products,330730
2641,Industrial exports,Chemical products,330741
2642,Industrial exports,Chemical products,330749
2643,Industrial exports,Chemical products,340111
2644,Industrial exports,Chemical products,340119
2645,Industrial exports,Chemical products,340120
2646,Industrial exports,Chemical products,340130
2647,Industrial exports,Chemical products,340211
2648,Industrial exports,Chemical products,340212
2649,Industrial exports,Chemical products,340213
2650,Industrial exports,Chemical products,340219
2651,Industrial exports,Chemical products,340220
2652,Industrial exports,Chemical products,340239
2653,Industrial exports,Chemical products,340242
2654,Industrial exports,Chemical products,340250
2655,Industrial exports,Chemical products,340311
2656,Industrial exports,Chemical products,340319
2657,Industrial exports,Chemical products,340391
2658,Industrial exports,Chemical products,340399
2659,Industrial exports,Chemical products,340410
2660,Industrial exports,Chemical products,340420
2661,Industrial exports,Chemical products,340490
2662,Industrial exports,Chemical products,340510
2663,Industrial exports,Chemical products,340520
2664,Industrial exports,Chemical products,340530
2665,Industrial exports,Chemical products,340590
2666,Industrial exports,Chemical products,340600
2667,Industrial exports,Chemical products,340700
2668,Industrial exports,Chemical products,350110
2669,Industrial exports,Chemical products,350190
2670,Industrial exports,Chemical products,350211
2671,Industrial exports,Chemical products,350219
2672,Industrial exports,Chemical products,350220
2673,Industrial exports,Chemical products,350290
2674,Industrial exports,Chemical products,350300
2675,Industrial exports,Chemical products,350400
2676,Industrial exports,Chemical products,350520
2677,Industrial exports,Chemical products,350710
2678,Industrial exports,Chemical products,360100
2679,Industrial exports,Chemical products,360300
2680,Industrial exports,Chemical products,360410
2681,Industrial exports,Chemical products,360490
2682,Industrial exports,Chemical products,360500
2683,Industrial exports,Chemical products,360610
2684,Industrial exports,Chemical products,360690
2685,Industrial exports,Chemical products,380110
2686,Industrial exports,Chemical products,380120
2687,Industrial exports,Chemical products,380190
2688,Industrial exports,Chemical products,380290
2689,Industrial exports,Chemical products,380300
2690,Industrial exports,Chemical products,380400
2691,Industrial exports,Chemical products,380510
2692,Industrial exports,Chemical products,380520
2693,Industrial exports,Chemical products,380590
2694,Industrial exports,Chemical products,380610
2695,Industrial exports,Chemical products,380620
2696,Industrial exports,Chemical products,380690
2697,Industrial exports,Chemical products,380820
2698,Industrial exports,Chemical products,380830
2699,Industrial exports,Chemical products,380840
2700,Industrial exports,Chemical products,380861
2701,Industrial exports,Chemical products,380890
2702,Industrial exports,Chemical products,380910
2703,Industrial exports,Chemical products,380991
2704,Industrial exports,Chemical products,380992
2705,Industrial exports,Chemical products,380993
2706,Industrial exports,Chemical products,381010
2707,Industrial exports,Chemical products,381090
2708,Industrial exports,Chemical products,381111
2709,Industrial exports,Chemical products,381119
2710,Industrial exports,Chemical products,381121
2711,Industrial exports,Chemical products,381129
2712,Industrial exports,Chemical products,381190
2713,Industrial exports,Chemical products,381210
2714,Industrial exports,Chemical products,381220
2715,Industrial exports,Chemical products,381230
2716,Industrial exports,Chemical products,381239
2717,Industrial exports,Chemical products,381300
2718,Industrial exports,Chemical products,381400
2719,Industrial exports,Chemical products,381511
2720,Industrial exports,Chemical products,381512
2721,Industrial exports,Chemical products,381519
2722,Industrial exports,Chemical products,381590
2723,Industrial exports,Chemical products,381600
2724,Industrial exports,Chemical products,381800
2725,Industrial exports,Chemical products,381900
2726,Industrial exports,Chemical products,382000
2727,Industrial exports,Chemical products,382100
2728,Industrial exports,Chemical products,382200
2729,Industrial exports,Chemical products,382290
2730,Industrial exports,Chemical products,382311
2731,Industrial exports,Chemical products,382312
2732,Industrial exports,Chemical products,382313
2733,Industrial exports,Chemical products,382319
2734,Industrial exports,Chemical products,382370
2735,Industrial exports,Chemical products,382410
2736,Industrial exports,Chemical products,382430
2737,Industrial exports,Chemical products,382440
2738,Industrial exports,Chemical products,382450
2739,Industrial exports,Chemical products,382460
2740,Industrial exports,Chemical products,382471
2741,Industrial exports,Chemical products,382472
2742,Industrial exports,Chemical products,382477
2743,Industrial exports,Chemical products,382478
2744,Industrial exports,Chemical products,382479
2745,Industrial exports,Chemical products,382481
2746,Industrial exports,Chemical products,382482
2747,Industrial exports,Chemical products,382483
2748,Industrial exports,Chemical products,382490
2749,Industrial exports,Chemical products,382491
2750,Industrial exports,Chemical products,382510
2751,Industrial exports,Chemical products,382520
2752,Industrial exports,Chemical products,382549
2753,Industrial exports,Chemical products,382561
2754,Industrial exports,Chemical products,382590
2755,Industrial exports,Chemical products,382600
2756,Industrial exports,Chemical products,28045009
2757,Industrial exports,Chemical products,28045010
2758,Industrial exports,Chemical products,28045090
2759,Industrial exports,Chemical products,28049009
2760,Industrial exports,Chemical products,28049090
2761,Industrial exports,Chemical products,28053010
2762,Industrial exports,Chemical products,28053090
2763,Industrial exports,Chemical products,28112901
2764,Industrial exports,Chemical products,28112909
2765,Industrial exports,Chemical products,28112910
2766,Industrial exports,Chemical products,28112990
2767,Industrial exports,Chemical products,28121090
2768,Industrial exports,Chemical products,28332909
2769,Industrial exports,Chemical products,28332910
2770,Industrial exports,Chemical products,28332990
2771,Industrial exports,Chemical products,28342901
2772,Industrial exports,Chemical products,28342909
2773,Industrial exports,Chemical products,28342910
2774,Industrial exports,Chemical products,28342990
2775,Industrial exports,Chemical products,28429090
2776,Industrial exports,Chemical products,28510009
2777,Industrial exports,Chemical products,28530009
2778,Industrial exports,Chemical products,28530010
2779,Industrial exports,Chemical products,28530090
2780,Industrial exports,Chemical products,29031909
2781,Industrial exports,Chemical products,29031990
2782,Industrial exports,Chemical products,29032910
2783,Industrial exports,Chemical products,29032990
2784,Industrial exports,Chemical products,29033002
2785,Industrial exports,Chemical products,29033020
2786,Industrial exports,Chemical products,29033090
2787,Industrial exports,Chemical products,29033910
2788,Industrial exports,Chemical products,29033915
2789,Industrial exports,Chemical products,29033926
2790,Industrial exports,Chemical products,29033990
2791,Industrial exports,Chemical products,29034519
2792,Industrial exports,Chemical products,29034590
2793,Industrial exports,Chemical products,29034905
2794,Industrial exports,Chemical products,29034910
2795,Industrial exports,Chemical products,29034940
2796,Industrial exports,Chemical products,29034950
2797,Industrial exports,Chemical products,29036902
2798,Industrial exports,Chemical products,29036920
2799,Industrial exports,Chemical products,29037745
2800,Industrial exports,Chemical products,29038990
2801,Industrial exports,Chemical products,29039919
2802,Industrial exports,Chemical products,29042010
2803,Industrial exports,Chemical products,29042090
2804,Industrial exports,Chemical products,29049010
2805,Industrial exports,Chemical products,29051990
2806,Industrial exports,Chemical products,29091909
2807,Industrial exports,Chemical products,29091990
2808,Industrial exports,Chemical products,29093010
2809,Industrial exports,Chemical products,29094190
2810,Industrial exports,Chemical products,29094390
2811,Industrial exports,Chemical products,29094909
2812,Industrial exports,Chemical products,29094990
2813,Industrial exports,Chemical products,29095009
2814,Industrial exports,Chemical products,29095090
2815,Industrial exports,Chemical products,29096009
2816,Industrial exports,Chemical products,29096090
2817,Industrial exports,Chemical products,29109090
2818,Industrial exports,Chemical products,29125010
2819,Industrial exports,Chemical products,29142910
2820,Industrial exports,Chemical products,29142990
2821,Industrial exports,Chemical products,29147090
2822,Industrial exports,Chemical products,29162090
2823,Industrial exports,Chemical products,29181990
2824,Industrial exports,Chemical products,29189990
2825,Industrial exports,Chemical products,29199090
2826,Industrial exports,Chemical products,29201009
2827,Industrial exports,Chemical products,29201090
2828,Industrial exports,Chemical products,29201990
2829,Industrial exports,Chemical products,29209090
2830,Industrial exports,Chemical products,29211990
2831,Industrial exports,Chemical products,29221310
2832,Industrial exports,Chemical products,29221390
2833,Industrial exports,Chemical products,29221909
2834,Industrial exports,Chemical products,29221910
2835,Industrial exports,Chemical products,29221920
2836,Industrial exports,Chemical products,29221990
2837,Industrial exports,Chemical products,29222910
2838,Industrial exports,Chemical products,29222990
2839,Industrial exports,Chemical products,29224210
2840,Industrial exports,Chemical products,29242910
2841,Industrial exports,Chemical products,29242990
2842,Industrial exports,Chemical products,29302001
2843,Industrial exports,Chemical products,29302009
2844,Industrial exports,Chemical products,29302010
2845,Industrial exports,Chemical products,29302090
2846,Industrial exports,Chemical products,29309009
2847,Industrial exports,Chemical products,29309050
2848,Industrial exports,Chemical products,29309080
2849,Industrial exports,Chemical products,29309090
2850,Industrial exports,Chemical products,29310001
2851,Industrial exports,Chemical products,29310009
2852,Industrial exports,Chemical products,29310010
2853,Industrial exports,Chemical products,29310019
2854,Industrial exports,Chemical products,29310030
2855,Industrial exports,Chemical products,29310091
2856,Industrial exports,Chemical products,29310099
2857,Industrial exports,Chemical products,29313990
2858,Industrial exports,Chemical products,29319099
2859,Industrial exports,Chemical products,29322090
2860,Industrial exports,Chemical products,29329930
2861,Industrial exports,Chemical products,29329990
2862,Industrial exports,Chemical products,29333910
2863,Industrial exports,Chemical products,29333990
2864,Industrial exports,Chemical products,29335901
2865,Industrial exports,Chemical products,29335909
2866,Industrial exports,Chemical products,29335910
2867,Industrial exports,Chemical products,29335990
2868,Industrial exports,Chemical products,29339909
2869,Industrial exports,Chemical products,29339990
2870,Industrial exports,Chemical products,30029001
2871,Industrial exports,Chemical products,30029009
2872,Industrial exports,Chemical products,30029010
2873,Industrial exports,Chemical products,30029090
2874,Industrial exports,Chemical products,30039001
2875,Industrial exports,Chemical products,30039009
2876,Industrial exports,Chemical products,30039010
2877,Industrial exports,Chemical products,30039011
2878,Industrial exports,Chemical products,30039012
2879,Industrial exports,Chemical products,30039013
2880,Industrial exports,Chemical products,30039014
2881,Industrial exports,Chemical products,30039015
2882,Industrial exports,Chemical products,30039019
2883,Industrial exports,Chemical products,30039090
2884,Industrial exports,Chemical products,30049001
2885,Industrial exports,Chemical products,30049002
2886,Industrial exports,Chemical products,30049009
2887,Industrial exports,Chemical products,30049010
2888,Industrial exports,Chemical products,30049011
2889,Industrial exports,Chemical products,30049012
2890,Industrial exports,Chemical products,30049013
2891,Industrial exports,Chemical products,30049014
2892,Industrial exports,Chemical products,30049015
2893,Industrial exports,Chemical products,30049019
2894,Industrial exports,Chemical products,30049020
2895,Industrial exports,Chemical products,30049090
2896,Industrial exports,Chemical products,32011090
2897,Industrial exports,Chemical products,32081001
2898,Industrial exports,Chemical products,32081009
2899,Industrial exports,Chemical products,32081010
2900,Industrial exports,Chemical products,32081090
2901,Industrial exports,Chemical products,32082001
2902,Industrial exports,Chemical products,32082009
2903,Industrial exports,Chemical products,32082010
2904,Industrial exports,Chemical products,32082090
2905,Industrial exports,Chemical products,32089001
2906,Industrial exports,Chemical products,32089002
2907,Industrial exports,Chemical products,32089009
2908,Industrial exports,Chemical products,32089010
2909,Industrial exports,Chemical products,32089020
2910,Industrial exports,Chemical products,32089090
2911,Industrial exports,Chemical products,32091001
2912,Industrial exports,Chemical products,32091009
2913,Industrial exports,Chemical products,32091010
2914,Industrial exports,Chemical products,32091090
2915,Industrial exports,Chemical products,32099001
2916,Industrial exports,Chemical products,32099009
2917,Industrial exports,Chemical products,32099010
2918,Industrial exports,Chemical products,32099090
2919,Industrial exports,Chemical products,32100001
2920,Industrial exports,Chemical products,32100002
2921,Industrial exports,Chemical products,32100009
2922,Industrial exports,Chemical products,32100010
2923,Industrial exports,Chemical products,32100020
2924,Industrial exports,Chemical products,32100090
2925,Industrial exports,Chemical products,32129009
2926,Industrial exports,Chemical products,32129010
2927,Industrial exports,Chemical products,32129090
2928,Industrial exports,Chemical products,32141010
2929,Industrial exports,Chemical products,32141090
2930,Industrial exports,Chemical products,32149001
2931,Industrial exports,Chemical products,32149009
2932,Industrial exports,Chemical products,32149010
2933,Industrial exports,Chemical products,32149090
2934,Industrial exports,Chemical products,32159001
2935,Industrial exports,Chemical products,32159009
2936,Industrial exports,Chemical products,32159010
2937,Industrial exports,Chemical products,32159020
2938,Industrial exports,Chemical products,32159090
2939,Industrial exports,Chemical products,33030010
2940,Industrial exports,Chemical products,33030020
2941,Industrial exports,Chemical products,33030021
2942,Industrial exports,Chemical products,33030022
2943,Industrial exports,Chemical products,33030029
2944,Industrial exports,Chemical products,33030090
2945,Industrial exports,Chemical products,33061010
2946,Industrial exports,Chemical products,33061020
2947,Industrial exports,Chemical products,33061090
2948,Industrial exports,Chemical products,33079001
2949,Industrial exports,Chemical products,33079009
2950,Industrial exports,Chemical products,33079010
2951,Industrial exports,Chemical products,33079090
2952,Industrial exports,Chemical products,34011101
2953,Industrial exports,Chemical products,34011109
2954,Industrial exports,Chemical products,34011110
2955,Industrial exports,Chemical products,34011120
