<new sheet>
sheet_name: HS codes Import Classification
No.,Major Category,Minor Category,HSCO 
7422,Intermediate goods,Paper and paperboard and articles thereof,48025710
7423,Intermediate goods,Paper and paperboard and articles thereof,48025790
7424,Intermediate goods,Paper and paperboard and articles thereof,48025801
7425,Intermediate goods,Paper and paperboard and articles thereof,48025809
7426,Intermediate goods,Paper and paperboard and articles thereof,48025810
7427,Intermediate goods,Paper and paperboard and articles thereof,48025820
7428,Intermediate goods,Paper and paperboard and articles thereof,48025890
7429,Intermediate goods,Paper and paperboard and articles thereof,48026010
7430,Intermediate goods,Paper and paperboard and articles thereof,48026020
7431,Intermediate goods,Paper and paperboard and articles thereof,48026030
7432,Intermediate goods,Paper and paperboard and articles thereof,48026040
7433,Intermediate goods,Paper and paperboard and articles thereof,48026050
7434,Intermediate goods,Paper and paperboard and articles thereof,48026060
7435,Intermediate goods,Paper and paperboard and articles thereof,48026070
7436,Intermediate goods,Paper and paperboard and articles thereof,48026080
7437,Intermediate goods,Paper and paperboard and articles thereof,48026090
7438,Intermediate goods,Paper and paperboard and articles thereof,48026101
7439,Intermediate goods,Paper and paperboard and articles thereof,48026109
7440,Intermediate goods,Paper and paperboard and articles thereof,48026110
7441,Intermediate goods,Paper and paperboard and articles thereof,48026120
7442,Intermediate goods,Paper and paperboard and articles thereof,48026190
7443,Intermediate goods,Paper and paperboard and articles thereof,48026201
7444,Intermediate goods,Paper and paperboard and articles thereof,48026209
7445,Intermediate goods,Paper and paperboard and articles thereof,48026210
7446,Intermediate goods,Paper and paperboard and articles thereof,48026220
7447,Intermediate goods,Paper and paperboard and articles thereof,48026290
7448,Intermediate goods,Paper and paperboard and articles thereof,48026901
7449,Intermediate goods,Paper and paperboard and articles thereof,48026902
7450,Intermediate goods,Paper and paperboard and articles thereof,48026909
7451,Intermediate goods,Paper and paperboard and articles thereof,48026910
7452,Intermediate goods,Paper and paperboard and articles thereof,48026920
7453,Intermediate goods,Paper and paperboard and articles thereof,48026990
7454,Intermediate goods,Paper and paperboard and articles thereof,48041110
7455,Intermediate goods,Paper and paperboard and articles thereof,48041190
7456,Intermediate goods,Paper and paperboard and articles thereof,48041910
7457,Intermediate goods,Paper and paperboard and articles thereof,48041990
7458,Intermediate goods,Paper and paperboard and articles thereof,48042110
7459,Intermediate goods,Paper and paperboard and articles thereof,48042190
7460,Intermediate goods,Paper and paperboard and articles thereof,48042910
7461,Intermediate goods,Paper and paperboard and articles thereof,48042990
7462,Intermediate goods,Paper and paperboard and articles thereof,48043110
7463,Intermediate goods,Paper and paperboard and articles thereof,48043120
7464,Intermediate goods,Paper and paperboard and articles thereof,48043130
7465,Intermediate goods,Paper and paperboard and articles thereof,48043910
7466,Intermediate goods,Paper and paperboard and articles thereof,48043920
7467,Intermediate goods,Paper and paperboard and articles thereof,48043930
7468,Intermediate goods,Paper and paperboard and articles thereof,48044110
7469,Intermediate goods,Paper and paperboard and articles thereof,48044120
7470,Intermediate goods,Paper and paperboard and articles thereof,48044130
7471,Intermediate goods,Paper and paperboard and articles thereof,48044210
7472,Intermediate goods,Paper and paperboard and articles thereof,48044220
7473,Intermediate goods,Paper and paperboard and articles thereof,48044230
7474,Intermediate goods,Paper and paperboard and articles thereof,48044240
7475,Intermediate goods,Paper and paperboard and articles thereof,48044910
7476,Intermediate goods,Paper and paperboard and articles thereof,48044920
7477,Intermediate goods,Paper and paperboard and articles thereof,48044930
7478,Intermediate goods,Paper and paperboard and articles thereof,48044940
7479,Intermediate goods,Paper and paperboard and articles thereof,48045110
7480,Intermediate goods,Paper and paperboard and articles thereof,48045120
7481,Intermediate goods,Paper and paperboard and articles thereof,48045130
7482,Intermediate goods,Paper and paperboard and articles thereof,48045140
7483,Intermediate goods,Paper and paperboard and articles thereof,48045210
7484,Intermediate goods,Paper and paperboard and articles thereof,48045220
7485,Intermediate goods,Paper and paperboard and articles thereof,48045230
7486,Intermediate goods,Paper and paperboard and articles thereof,48045240
7487,Intermediate goods,Paper and paperboard and articles thereof,48045910
7488,Intermediate goods,Paper and paperboard and articles thereof,48045920
7489,Intermediate goods,Paper and paperboard and articles thereof,48045930
7490,Intermediate goods,Paper and paperboard and articles thereof,48045940
7491,Intermediate goods,Paper and paperboard and articles thereof,48051010
7492,Intermediate goods,Paper and paperboard and articles thereof,48051090
7493,Intermediate goods,Paper and paperboard and articles thereof,48052110
7494,Intermediate goods,Paper and paperboard and articles thereof,48052190
7495,Intermediate goods,Paper and paperboard and articles thereof,48052210
7496,Intermediate goods,Paper and paperboard and articles thereof,48052290
7497,Intermediate goods,Paper and paperboard and articles thereof,48052310
7498,Intermediate goods,Paper and paperboard and articles thereof,48052390
7499,Intermediate goods,Paper and paperboard and articles thereof,48052910
7500,Intermediate goods,Paper and paperboard and articles thereof,48052990
7501,Intermediate goods,Paper and paperboard and articles thereof,48054001
7502,Intermediate goods,Paper and paperboard and articles thereof,48054009
7503,Intermediate goods,Paper and paperboard and articles thereof,48054010
7504,Intermediate goods,Paper and paperboard and articles thereof,48054090
7505,Intermediate goods,Paper and paperboard and articles thereof,48057010
7506,Intermediate goods,Paper and paperboard and articles thereof,48057090
7507,Intermediate goods,Paper and paperboard and articles thereof,48058010
7508,Intermediate goods,Paper and paperboard and articles thereof,48058090
7509,Intermediate goods,Paper and paperboard and articles thereof,48059201
7510,Intermediate goods,Paper and paperboard and articles thereof,48059209
7511,Intermediate goods,Paper and paperboard and articles thereof,48059210
7512,Intermediate goods,Paper and paperboard and articles thereof,48059290
7513,Intermediate goods,Paper and paperboard and articles thereof,48059301
7514,Intermediate goods,Paper and paperboard and articles thereof,48059309
7515,Intermediate goods,Paper and paperboard and articles thereof,48059310
7516,Intermediate goods,Paper and paperboard and articles thereof,48059390
7517,Intermediate goods,Paper and paperboard and articles thereof,48070001
7518,Intermediate goods,Paper and paperboard and articles thereof,48070009
7519,Intermediate goods,Paper and paperboard and articles thereof,48070010
7520,Intermediate goods,Paper and paperboard and articles thereof,48070090
7521,Intermediate goods,Paper and paperboard and articles thereof,48079910
7522,Intermediate goods,Paper and paperboard and articles thereof,48079990
7523,Intermediate goods,Paper and paperboard and articles thereof,48084010
7524,Intermediate goods,Paper and paperboard and articles thereof,48084090
7525,Intermediate goods,Paper and paperboard and articles thereof,48089010
7526,Intermediate goods,Paper and paperboard and articles thereof,48089020
7527,Intermediate goods,Paper and paperboard and articles thereof,48089090
7528,Intermediate goods,Paper and paperboard and articles thereof,48099001
7529,Intermediate goods,Paper and paperboard and articles thereof,48099009
7530,Intermediate goods,Paper and paperboard and articles thereof,48099010
7531,Intermediate goods,Paper and paperboard and articles thereof,48099090
7532,Intermediate goods,Paper and paperboard and articles thereof,48101110
7533,Intermediate goods,Paper and paperboard and articles thereof,48101120
7534,Intermediate goods,Paper and paperboard and articles thereof,48101130
7535,Intermediate goods,Paper and paperboard and articles thereof,48101140
7536,Intermediate goods,Paper and paperboard and articles thereof,48101150
7537,Intermediate goods,Paper and paperboard and articles thereof,48101160
7538,Intermediate goods,Paper and paperboard and articles thereof,48101190
7539,Intermediate goods,Paper and paperboard and articles thereof,48101210
7540,Intermediate goods,Paper and paperboard and articles thereof,48101211
7541,Intermediate goods,Paper and paperboard and articles thereof,48101220
7542,Intermediate goods,Paper and paperboard and articles thereof,48101230
7543,Intermediate goods,Paper and paperboard and articles thereof,48101240
7544,Intermediate goods,Paper and paperboard and articles thereof,48101250
7545,Intermediate goods,Paper and paperboard and articles thereof,48101260
7546,Intermediate goods,Paper and paperboard and articles thereof,48101270
7547,Intermediate goods,Paper and paperboard and articles thereof,48101280
7548,Intermediate goods,Paper and paperboard and articles thereof,48101290
7549,Intermediate goods,Paper and paperboard and articles thereof,48101301
7550,Intermediate goods,Paper and paperboard and articles thereof,48101309
7551,Intermediate goods,Paper and paperboard and articles thereof,48101310
7552,Intermediate goods,Paper and paperboard and articles thereof,48101390
7553,Intermediate goods,Paper and paperboard and articles thereof,48101401
7554,Intermediate goods,Paper and paperboard and articles thereof,48101409
7555,Intermediate goods,Paper and paperboard and articles thereof,48101410
7556,Intermediate goods,Paper and paperboard and articles thereof,48101490
7557,Intermediate goods,Paper and paperboard and articles thereof,48101901
7558,Intermediate goods,Paper and paperboard and articles thereof,48101909
7559,Intermediate goods,Paper and paperboard and articles thereof,48101910
7560,Intermediate goods,Paper and paperboard and articles thereof,48101990
7561,Intermediate goods,Paper and paperboard and articles thereof,48102110
7562,Intermediate goods,Paper and paperboard and articles thereof,48102120
7563,Intermediate goods,Paper and paperboard and articles thereof,48102130
7564,Intermediate goods,Paper and paperboard and articles thereof,48102140
7565,Intermediate goods,Paper and paperboard and articles thereof,48102150
7566,Intermediate goods,Paper and paperboard and articles thereof,48102160
7567,Intermediate goods,Paper and paperboard and articles thereof,48102190
7568,Intermediate goods,Paper and paperboard and articles thereof,48102910
7569,Intermediate goods,Paper and paperboard and articles thereof,48102911
7570,Intermediate goods,Paper and paperboard and articles thereof,48102920
7571,Intermediate goods,Paper and paperboard and articles thereof,48102930
7572,Intermediate goods,Paper and paperboard and articles thereof,48102940
7573,Intermediate goods,Paper and paperboard and articles thereof,48102950
7574,Intermediate goods,Paper and paperboard and articles thereof,48102960
7575,Intermediate goods,Paper and paperboard and articles thereof,48102970
7576,Intermediate goods,Paper and paperboard and articles thereof,48102980
7577,Intermediate goods,Paper and paperboard and articles thereof,48102990
7578,Intermediate goods,Paper and paperboard and articles thereof,48103210
7579,Intermediate goods,Paper and paperboard and articles thereof,48103290
7580,Intermediate goods,Paper and paperboard and articles thereof,48103910
7581,Intermediate goods,Paper and paperboard and articles thereof,48103990
7582,Intermediate goods,Paper and paperboard and articles thereof,48109110
7583,Intermediate goods,Paper and paperboard and articles thereof,48109120
7584,Intermediate goods,Paper and paperboard and articles thereof,48109130
7585,Intermediate goods,Paper and paperboard and articles thereof,48109140
7586,Intermediate goods,Paper and paperboard and articles thereof,48109190
7587,Intermediate goods,Paper and paperboard and articles thereof,48109910
7588,Intermediate goods,Paper and paperboard and articles thereof,48109920
7589,Intermediate goods,Paper and paperboard and articles thereof,48109930
7590,Intermediate goods,Paper and paperboard and articles thereof,48109940
7591,Intermediate goods,Paper and paperboard and articles thereof,48109990
7592,Intermediate goods,Paper and paperboard and articles thereof,48113110
7593,Intermediate goods,Paper and paperboard and articles thereof,48113120
7594,Intermediate goods,Paper and paperboard and articles thereof,48113130
7595,Intermediate goods,Paper and paperboard and articles thereof,48113140
7596,Intermediate goods,Paper and paperboard and articles thereof,48113190
7597,Intermediate goods,Paper and paperboard and articles thereof,48113910
7598,Intermediate goods,Paper and paperboard and articles thereof,48113920
7599,Intermediate goods,Paper and paperboard and articles thereof,48113930
7600,Intermediate goods,Paper and paperboard and articles thereof,48113940
7601,Intermediate goods,Paper and paperboard and articles thereof,48113990
7602,Intermediate goods,Paper and paperboard and articles thereof,48114010
7603,Intermediate goods,Paper and paperboard and articles thereof,48114020
7604,Intermediate goods,Paper and paperboard and articles thereof,48114030
7605,Intermediate goods,Paper and paperboard and articles thereof,48114040
7606,Intermediate goods,Paper and paperboard and articles thereof,48114090
7607,Intermediate goods,Paper and paperboard and articles thereof,48114101
7608,Intermediate goods,Paper and paperboard and articles thereof,48114109
7609,Intermediate goods,Paper and paperboard and articles thereof,48114110
7610,Intermediate goods,Paper and paperboard and articles thereof,48114111
7611,Intermediate goods,Paper and paperboard and articles thereof,48114119
7612,Intermediate goods,Paper and paperboard and articles thereof,48114120
7613,Intermediate goods,Paper and paperboard and articles thereof,48114190
7614,Intermediate goods,Paper and paperboard and articles thereof,48114191
7615,Intermediate goods,Paper and paperboard and articles thereof,48114199
7616,Intermediate goods,Paper and paperboard and articles thereof,48114901
7617,Intermediate goods,Paper and paperboard and articles thereof,48114909
7618,Intermediate goods,Paper and paperboard and articles thereof,48114910
7619,Intermediate goods,Paper and paperboard and articles thereof,48114920
7620,Intermediate goods,Paper and paperboard and articles thereof,48114990
7621,Intermediate goods,Paper and paperboard and articles thereof,48115102
7622,Intermediate goods,Paper and paperboard and articles thereof,48115109
7623,Intermediate goods,Paper and paperboard and articles thereof,48115110
7624,Intermediate goods,Paper and paperboard and articles thereof,48115120
7625,Intermediate goods,Paper and paperboard and articles thereof,48115190
7626,Intermediate goods,Paper and paperboard and articles thereof,48115901
7627,Intermediate goods,Paper and paperboard and articles thereof,48115902
7628,Intermediate goods,Paper and paperboard and articles thereof,48115909
7629,Intermediate goods,Paper and paperboard and articles thereof,48115910
7630,Intermediate goods,Paper and paperboard and articles thereof,48115920
7631,Intermediate goods,Paper and paperboard and articles thereof,48115990
7632,Intermediate goods,Paper and paperboard and articles thereof,48116001
7633,Intermediate goods,Paper and paperboard and articles thereof,48116009
7634,Intermediate goods,Paper and paperboard and articles thereof,48116010
7635,Intermediate goods,Paper and paperboard and articles thereof,48116090
7636,Intermediate goods,Paper and paperboard and articles thereof,48119001
7637,Intermediate goods,Paper and paperboard and articles thereof,48119002
7638,Intermediate goods,Paper and paperboard and articles thereof,48119009
7639,Intermediate goods,Paper and paperboard and articles thereof,48119010
7640,Intermediate goods,Paper and paperboard and articles thereof,48119020
7641,Intermediate goods,Paper and paperboard and articles thereof,48119030
7642,Intermediate goods,Paper and paperboard and articles thereof,48119040
7643,Intermediate goods,Paper and paperboard and articles thereof,48119090
7644,Intermediate goods,Paper and paperboard and articles thereof,48139010
7645,Intermediate goods,Paper and paperboard and articles thereof,48139090
7646,Intermediate goods,Paper and paperboard and articles thereof,48149001
7647,Intermediate goods,Paper and paperboard and articles thereof,48149009
7648,Intermediate goods,Paper and paperboard and articles thereof,48149010
7649,Intermediate goods,Paper and paperboard and articles thereof,48149090
7650,Intermediate goods,Paper and paperboard and articles thereof,48169001
7651,Intermediate goods,Paper and paperboard and articles thereof,48169009
7652,Intermediate goods,Paper and paperboard and articles thereof,48169010
7653,Intermediate goods,Paper and paperboard and articles thereof,48169090
7654,Intermediate goods,Paper and paperboard and articles thereof,48191010
7655,Intermediate goods,Paper and paperboard and articles thereof,48191090
7656,Intermediate goods,Paper and paperboard and articles thereof,48194001
7657,Intermediate goods,Paper and paperboard and articles thereof,48194002
7658,Intermediate goods,Paper and paperboard and articles thereof,48194009
7659,Intermediate goods,Paper and paperboard and articles thereof,48194010
7660,Intermediate goods,Paper and paperboard and articles thereof,48194020
7661,Intermediate goods,Paper and paperboard and articles thereof,48194030
7662,Intermediate goods,Paper and paperboard and articles thereof,48194090
7663,Intermediate goods,Paper and paperboard and articles thereof,48211001
7664,Intermediate goods,Paper and paperboard and articles thereof,48211009
7665,Intermediate goods,Paper and paperboard and articles thereof,48211010
7666,Intermediate goods,Paper and paperboard and articles thereof,48211090
7667,Intermediate goods,Paper and paperboard and articles thereof,48232001
7668,Intermediate goods,Paper and paperboard and articles thereof,48232002
7669,Intermediate goods,Paper and paperboard and articles thereof,48232010
7670,Intermediate goods,Paper and paperboard and articles thereof,48232020
7671,Intermediate goods,Paper and paperboard and articles thereof,48232090
7672,Intermediate goods,Paper and paperboard and articles thereof,48234010
7673,Intermediate goods,Paper and paperboard and articles thereof,48234020
7674,Intermediate goods,Paper and paperboard and articles thereof,48234090
7675,Intermediate goods,Paper and paperboard and articles thereof,48235110
7676,Intermediate goods,Paper and paperboard and articles thereof,48235190
7677,Intermediate goods,Paper and paperboard and articles thereof,48235910
7678,Intermediate goods,Paper and paperboard and articles thereof,48235920
7679,Intermediate goods,Paper and paperboard and articles thereof,48235990
7680,Intermediate goods,Paper and paperboard and articles thereof,48239001
7681,Intermediate goods,Paper and paperboard and articles thereof,48239009
7682,Intermediate goods,Paper and paperboard and articles thereof,48239010
7683,Intermediate goods,Paper and paperboard and articles thereof,48239020
7684,Intermediate goods,Paper and paperboard and articles thereof,48239030
7685,Intermediate goods,Paper and paperboard and articles thereof,48239040
7686,Intermediate goods,Paper and paperboard and articles thereof,48239050
7687,Intermediate goods,Paper and paperboard and articles thereof,48239090
7688,Intermediate goods,Paper and paperboard and articles thereof,49081001
7689,Intermediate goods,Paper and paperboard and articles thereof,49081009
7690,Intermediate goods,Paper and paperboard and articles thereof,49081010
7691,Intermediate goods,Paper and paperboard and articles thereof,49081090
7692,Intermediate goods,Paper and paperboard and articles thereof,49089001
7693,Intermediate goods,Paper and paperboard and articles thereof,49089009
7694,Intermediate goods,Paper and paperboard and articles thereof,49089010
7695,Intermediate goods,Paper and paperboard and articles thereof,49089090
7696,Intermediate goods,Petroleum Products,270111
7697,Intermediate goods,Petroleum Products,270112
7698,Intermediate goods,Petroleum Products,270119
7699,Intermediate goods,Petroleum Products,270120
7700,Intermediate goods,Petroleum Products,270210
7701,Intermediate goods,Petroleum Products,270220
7702,Intermediate goods,Petroleum Products,270230
7703,Intermediate goods,Petroleum Products,270300
7704,Intermediate goods,Petroleum Products,270400
7705,Intermediate goods,Petroleum Products,270500
7706,Intermediate goods,Petroleum Products,270600
7707,Intermediate goods,Petroleum Products,270710
7708,Intermediate goods,Petroleum Products,270720
7709,Intermediate goods,Petroleum Products,270730
7710,Intermediate goods,Petroleum Products,270740
7711,Intermediate goods,Petroleum Products,270750
7712,Intermediate goods,Petroleum Products,270760
7713,Intermediate goods,Petroleum Products,270790
7714,Intermediate goods,Petroleum Products,270791
7715,Intermediate goods,Petroleum Products,270799
7716,Intermediate goods,Petroleum Products,270810
7717,Intermediate goods,Petroleum Products,270820
7718,Intermediate goods,Petroleum Products,270900
7719,Intermediate goods,Petroleum Products,271000
7720,Intermediate goods,Petroleum Products,271019
7721,Intermediate goods,Petroleum Products,271020
7722,Intermediate goods,Petroleum Products,271091
7723,Intermediate goods,Petroleum Products,271099
7724,Intermediate goods,Petroleum Products,271111
7725,Intermediate goods,Petroleum Products,271112
7726,Intermediate goods,Petroleum Products,271113
7727,Intermediate goods,Petroleum Products,271114
7728,Intermediate goods,Petroleum Products,271119
7729,Intermediate goods,Petroleum Products,271121
7730,Intermediate goods,Petroleum Products,271129
7731,Intermediate goods,Petroleum Products,271210
7732,Intermediate goods,Petroleum Products,271220
7733,Intermediate goods,Petroleum Products,271290
7734,Intermediate goods,Petroleum Products,271311
7735,Intermediate goods,Petroleum Products,271312
7736,Intermediate goods,Petroleum Products,271320
7737,Intermediate goods,Petroleum Products,271390
7738,Intermediate goods,Petroleum Products,271410
7739,Intermediate goods,Petroleum Products,271490
7740,Intermediate goods,Petroleum Products,271500
7741,Intermediate goods,Petroleum Products,271600
7742,Intermediate goods,Petroleum Products,2710180
7743,Intermediate goods,Petroleum Products,27090001
7744,Intermediate goods,Petroleum Products,27090009
7745,Intermediate goods,Petroleum Products,27090010
7746,Intermediate goods,Petroleum Products,27090090
7747,Intermediate goods,Petroleum Products,27100010
7748,Intermediate goods,Petroleum Products,27100011
7749,Intermediate goods,Petroleum Products,27100012
7750,Intermediate goods,Petroleum Products,27100019
7751,Intermediate goods,Petroleum Products,27100020
7752,Intermediate goods,Petroleum Products,27100030
7753,Intermediate goods,Petroleum Products,27100040
7754,Intermediate goods,Petroleum Products,27100050
7755,Intermediate goods,Petroleum Products,27100060
7756,Intermediate goods,Petroleum Products,27100070
7757,Intermediate goods,Petroleum Products,27100080
7758,Intermediate goods,Petroleum Products,27100090
7759,Intermediate goods,Petroleum Products,27100970
7760,Intermediate goods,Petroleum Products,27101019
7761,Intermediate goods,Petroleum Products,27101101
7762,Intermediate goods,Petroleum Products,27101102
7763,Intermediate goods,Petroleum Products,27101103
7764,Intermediate goods,Petroleum Products,27101104
7765,Intermediate goods,Petroleum Products,27101109
7766,Intermediate goods,Petroleum Products,27101110
7767,Intermediate goods,Petroleum Products,27101120
7768,Intermediate goods,Petroleum Products,27101130
7769,Intermediate goods,Petroleum Products,27101140
7770,Intermediate goods,Petroleum Products,27101190
7771,Intermediate goods,Petroleum Products,27101210
7772,Intermediate goods,Petroleum Products,27101220
7773,Intermediate goods,Petroleum Products,27101221
7774,Intermediate goods,Petroleum Products,27101222
7775,Intermediate goods,Petroleum Products,27101229
7776,Intermediate goods,Petroleum Products,27101230
7777,Intermediate goods,Petroleum Products,27101240
7778,Intermediate goods,Petroleum Products,27101290
7779,Intermediate goods,Petroleum Products,27101708
7780,Intermediate goods,Petroleum Products,27101780
7781,Intermediate goods,Petroleum Products,27101901
7782,Intermediate goods,Petroleum Products,27101902
7783,Intermediate goods,Petroleum Products,27101903
7784,Intermediate goods,Petroleum Products,27101904
7785,Intermediate goods,Petroleum Products,27101905
7786,Intermediate goods,Petroleum Products,27101906
7787,Intermediate goods,Petroleum Products,27101907
7788,Intermediate goods,Petroleum Products,27101908
7789,Intermediate goods,Petroleum Products,27101909
7790,Intermediate goods,Petroleum Products,27101910
7791,Intermediate goods,Petroleum Products,27101920
7792,Intermediate goods,Petroleum Products,27101930
7793,Intermediate goods,Petroleum Products,27101940
7794,Intermediate goods,Petroleum Products,27101941
7795,Intermediate goods,Petroleum Products,27101942
7796,Intermediate goods,Petroleum Products,27101949
7797,Intermediate goods,Petroleum Products,27101950
7798,Intermediate goods,Petroleum Products,27101960
7799,Intermediate goods,Petroleum Products,27101970
7800,Intermediate goods,Petroleum Products,27101980
7801,Intermediate goods,Petroleum Products,27101990
7802,Intermediate goods,Petroleum Products,27109990
7803,Intermediate goods,Petroleum Products,27111901
7804,Intermediate goods,Petroleum Products,27111909
7805,Intermediate goods,Petroleum Products,27111910
7806,Intermediate goods,Petroleum Products,27111990
7807,Intermediate goods,Plastic  and articles thereof,390110
7808,Intermediate goods,Plastic  and articles thereof,390120
7809,Intermediate goods,Plastic  and articles thereof,390130
7810,Intermediate goods,Plastic  and articles thereof,390140
7811,Intermediate goods,Plastic  and articles thereof,390190
7812,Intermediate goods,Plastic  and articles thereof,390210
7813,Intermediate goods,Plastic  and articles thereof,390220
7814,Intermediate goods,Plastic  and articles thereof,390230
7815,Intermediate goods,Plastic  and articles thereof,390290
7816,Intermediate goods,Plastic  and articles thereof,390311
7817,Intermediate goods,Plastic  and articles thereof,390319
7818,Intermediate goods,Plastic  and articles thereof,390320
7819,Intermediate goods,Plastic  and articles thereof,390330
7820,Intermediate goods,Plastic  and articles thereof,390390
7821,Intermediate goods,Plastic  and articles thereof,390410
7822,Intermediate goods,Plastic  and articles thereof,390421
7823,Intermediate goods,Plastic  and articles thereof,390422
7824,Intermediate goods,Plastic  and articles thereof,390430
7825,Intermediate goods,Plastic  and articles thereof,390440
7826,Intermediate goods,Plastic  and articles thereof,390450
7827,Intermediate goods,Plastic  and articles thereof,390461
7828,Intermediate goods,Plastic  and articles thereof,390469
7829,Intermediate goods,Plastic  and articles thereof,390490
7830,Intermediate goods,Plastic  and articles thereof,390511
7831,Intermediate goods,Plastic  and articles thereof,390512
7832,Intermediate goods,Plastic  and articles thereof,390519
7833,Intermediate goods,Plastic  and articles thereof,390520
7834,Intermediate goods,Plastic  and articles thereof,390521
7835,Intermediate goods,Plastic  and articles thereof,390529
7836,Intermediate goods,Plastic  and articles thereof,390530
7837,Intermediate goods,Plastic  and articles thereof,390590
7838,Intermediate goods,Plastic  and articles thereof,390591
7839,Intermediate goods,Plastic  and articles thereof,390599
7840,Intermediate goods,Plastic  and articles thereof,390710
7841,Intermediate goods,Plastic  and articles thereof,390720
7842,Intermediate goods,Plastic  and articles thereof,390721
7843,Intermediate goods,Plastic  and articles thereof,390729
7844,Intermediate goods,Plastic  and articles thereof,390730
7845,Intermediate goods,Plastic  and articles thereof,390740
7846,Intermediate goods,Plastic  and articles thereof,390750
7847,Intermediate goods,Plastic  and articles thereof,390760
7848,Intermediate goods,Plastic  and articles thereof,390761
7849,Intermediate goods,Plastic  and articles thereof,390769
7850,Intermediate goods,Plastic  and articles thereof,390770
7851,Intermediate goods,Plastic  and articles thereof,390791
7852,Intermediate goods,Plastic  and articles thereof,390799
7853,Intermediate goods,Plastic  and articles thereof,390810
7854,Intermediate goods,Plastic  and articles thereof,390890
7855,Intermediate goods,Plastic  and articles thereof,390910
7856,Intermediate goods,Plastic  and articles thereof,390920
7857,Intermediate goods,Plastic  and articles thereof,390930
7858,Intermediate goods,Plastic  and articles thereof,390931
7859,Intermediate goods,Plastic  and articles thereof,390939
7860,Intermediate goods,Plastic  and articles thereof,390940
7861,Intermediate goods,Plastic  and articles thereof,390950
7862,Intermediate goods,Plastic  and articles thereof,391000
7863,Intermediate goods,Plastic  and articles thereof,391110
7864,Intermediate goods,Plastic  and articles thereof,391190
7865,Intermediate goods,Plastic  and articles thereof,391211
7866,Intermediate goods,Plastic  and articles thereof,391212
7867,Intermediate goods,Plastic  and articles thereof,391220
7868,Intermediate goods,Plastic  and articles thereof,391231
7869,Intermediate goods,Plastic  and articles thereof,391239
7870,Intermediate goods,Plastic  and articles thereof,391290
7871,Intermediate goods,Plastic  and articles thereof,391310
7872,Intermediate goods,Plastic  and articles thereof,391390
7873,Intermediate goods,Plastic  and articles thereof,391400
7874,Intermediate goods,Plastic  and articles thereof,391510
7875,Intermediate goods,Plastic  and articles thereof,391520
7876,Intermediate goods,Plastic  and articles thereof,391530
7877,Intermediate goods,Plastic  and articles thereof,391590
7878,Intermediate goods,Plastic  and articles thereof,391610
7879,Intermediate goods,Plastic  and articles thereof,391620
7880,Intermediate goods,Plastic  and articles thereof,391690
7881,Intermediate goods,Plastic  and articles thereof,392010
7882,Intermediate goods,Plastic  and articles thereof,392041
7883,Intermediate goods,Plastic  and articles thereof,392051
7884,Intermediate goods,Plastic  and articles thereof,392059
7885,Intermediate goods,Plastic  and articles thereof,392072
7886,Intermediate goods,Plastic  and articles thereof,392073
7887,Intermediate goods,Plastic  and articles thereof,392091
7888,Intermediate goods,Plastic  and articles thereof,392092
7889,Intermediate goods,Plastic  and articles thereof,392093
7890,Intermediate goods,Plastic  and articles thereof,392094
7891,Intermediate goods,Plastic  and articles thereof,392099
7892,Intermediate goods,Plastic  and articles thereof,392112
7893,Intermediate goods,Plastic  and articles thereof,392113
7894,Intermediate goods,Plastic  and articles thereof,392190
7895,Intermediate goods,Plastic  and articles thereof,392310
7896,Intermediate goods,Plastic  and articles thereof,392321
7897,Intermediate goods,Plastic  and articles thereof,392329
7898,Intermediate goods,Plastic  and articles thereof,392330
7899,Intermediate goods,Plastic  and articles thereof,392340
7900,Intermediate goods,Plastic  and articles thereof,392350
7901,Intermediate goods,Plastic  and articles thereof,392390
7902,Intermediate goods,Plastic  and articles thereof,39039010
7903,Intermediate goods,Plastic  and articles thereof,39039090
7904,Intermediate goods,Plastic  and articles thereof,39041010
7905,Intermediate goods,Plastic  and articles thereof,39041090
7906,Intermediate goods,Plastic  and articles thereof,39042110
7907,Intermediate goods,Plastic  and articles thereof,39042190
7908,Intermediate goods,Plastic  and articles thereof,39042210
7909,Intermediate goods,Plastic  and articles thereof,39042290
7910,Intermediate goods,Plastic  and articles thereof,39061001
7911,Intermediate goods,Plastic  and articles thereof,39061009
7912,Intermediate goods,Plastic  and articles thereof,39061010
7913,Intermediate goods,Plastic  and articles thereof,39061090
7914,Intermediate goods,Plastic  and articles thereof,39069001
7915,Intermediate goods,Plastic  and articles thereof,39069009
7916,Intermediate goods,Plastic  and articles thereof,39069010
7917,Intermediate goods,Plastic  and articles thereof,39069090
7918,Intermediate goods,Plastic  and articles thereof,39075001
7919,Intermediate goods,Plastic  and articles thereof,39075009
7920,Intermediate goods,Plastic  and articles thereof,39075010
7921,Intermediate goods,Plastic  and articles thereof,39075020
7922,Intermediate goods,Plastic  and articles thereof,39075090
7923,Intermediate goods,Plastic  and articles thereof,39079110
7924,Intermediate goods,Plastic  and articles thereof,39079190
7925,Intermediate goods,Plastic  and articles thereof,39091010
7926,Intermediate goods,Plastic  and articles thereof,39091090
7927,Intermediate goods,Plastic  and articles thereof,39122010
7928,Intermediate goods,Plastic  and articles thereof,39122020
7929,Intermediate goods,Plastic  and articles thereof,39122090
