<new sheet>
sheet_name: Outright MO EVENING REPORT
Outright Treasury bond transaction volumes as at 24.02.2021,,,

ISIN,Maturity Date,Remaining years,Sum Of Amount (Mn)
LKB00821H019,2021-08-01 00:00:00,0.432876712328767,1000
LKB00521L157,2021-12-15 00:00:00,0.805479452054795,2000
LKB00922J011,2022-10-01 00:00:00,1.6,700
LKB00524C150,2024-03-15 00:00:00,3.05479452054795,150
LKB00524F153,2024-06-15 00:00:00,3.30684931506849,150
LKB00524I157,2024-09-15 00:00:00,3.55890410958904,250
LKB01024L011,2024-12-01 00:00:00,3.76986301369863,250
Total,,,4500

