<new sheet>
sheet_name: Outright MO EVENING REPORT
Outright Treasury bond transaction volumes as at 17.12.2020,,,

ISIN,Maturity Date,Remaining years,Sum Of Amount (Mn)
LKB00821H019,2021-08-01 00:00:00,0.621917808219178,500
LKB00322L150,2022-12-15 00:00:00,1.99452054794521,750
LKB00524C150,2024-03-15 00:00:00,3.24383561643836,200
LKB01024L011,2024-12-01 00:00:00,3.95890410958904,900
LKB00827J152,2027-10-15 00:00:00,6.83013698630137,150
LKB01628G019,2028-07-01 00:00:00,7.54246575342466,50
LKB01530E152,2030-05-15 00:00:00,9.41369863013699,100
Total,,,2650

