<new sheet>
sheet_name: Outright MO EVENING REPORT
Outright Treasury bond transaction volumes as at 23.11.2020,,,

ISIN,Maturity Date,Remaining years,Sum Of Amount (Mn)
LKB00521L157,2021-12-15 00:00:00,1.06027397260274,2000
LKB00322L150,2022-12-15 00:00:00,2.06027397260274,100
LKB00523G153,2023-07-15 00:00:00,2.64109589041096,50
LKB01123I017,2023-09-01 00:00:00,2.77260273972603,100
LKB00524I157,2024-09-15 00:00:00,3.81369863013699,100
LKB01024L011,2024-12-01 00:00:00,4.02465753424658,250
LKB00827H156,2027-08-15 00:00:00,6.72876712328767,250
Total,,,2850

