<new sheet>
sheet_name: Merchandise Trade
,A SUMMARY OF EXTERNAL TRADE DATA,,,,,,,,,,,,
,,,,,,,,,,,,(values in US$ Mn. ),
,,Exports,,,,Imports ,,,,Trade Balance ,,,

,,Month,Cumulative ,% Month,% Cumul.,Month,Cumulative ,% Month,% Cumul.,Month,Cumulative ,% Month,% Cumul.

,2014-09-02 00:00:00,902.8373773847655,8301.955004170208,0.42295182842375656,13.207514138602573,1667.4534675979414,14222.297934432096,12.185886815369606,5.441521814673456,-764.6160902131759,-5920.342930261888,30.192631976766183,-3.811398557816792
,2014-10-03 00:00:00,901.8375575516687,9203.792561721877,-13.39576443447612,9.899604370905157,1750.1833769021541,15972.48131133425,25.582281179807453,7.327645819555317,-848.3458193504854,-6768.688749612373,140.7865362556269,4.017578300354985
,2014-11-03 00:00:00,921.1614324694976,10124.953994191375,-10.726557690324967,7.637041863295702,1646.8201108412436,17619.301422175493,4.914172884329493,7.09737200112619,-725.658678371746,-7494.3474279841175,34.92078516299484,6.376807932315254
,2014-12-03 00:00:00,1005.11543783744,11130.069432028815,1.765246693371214,7.079093301234374,1797.463646193876,19416.76506836937,15.883998935829347,7.854413830162854,-792.348208356436,-8286.695636340553,40.63481598637018,8.913607132115974
,2015-01-01 00:00:00,920.4476963793944,920.4476963793944,1.8291264776393312,1.8291264776393312,1681.638791031421,1681.638791031421,1.5817059203386608,1.5817059203386608,-761.1910946520267,-761.1910946520267,1.28412125817976,1.28412125817976
,2015-02-01 00:00:00,907.2515049439392,1827.6992013233335,7.704651090125769,4.6633211576203815,1529.5265400541437,3211.1653310855645,7.681381460898096,4.39849750704544,-622.2750351102045,-1383.466129762231,7.647473305480057,4.050686439809259
,2015-03-01 00:00:00,1068.1060192583623,2895.8052205816957,-0.1867516354034704,2.8204933112077057,1580.9272446218558,4792.09257570742,-5.452642199640945,0.9292073144076873,-512.8212253634936,-1896.2873551257246,-14.813250205144513,-1.8283763350825932
,2015-04-01 00:00:00,716.9613847423697,3612.7666053240655,-6.18853838356862,0.8975838409894576,1490.4509529838303,6282.543528691251,3.184476953925053,1.4552741428640603,-773.4895682414607,-2669.776923367185,13.715869638254796,2.2198356607466385
,2015-05-01 00:00:00,886.0799616559248,4498.84656697999,0.2886322861885171,0.7770623590503067,1585.454308617008,7867.997837308259,17.16394291194916,4.272386814996332,-699.3743469610833,-3369.1512703282688,48.90975425052855,9.336111640708356
,2015-06-01 00:00:00,945.5608430207931,5444.407410000783,-4.071464067827735,-0.09987154320865166,1678.7413939501657,9546.739231258423,16.627857364618848,6.251732981420877,-733.1805509293727,-4102.331821257641,61.597792247670654,16.043425659543885
,2015-07-01 00:00:00,937.1303438840304,6381.537753884813,-2.038848614347344,-0.3894051520582531,1533.8807808781642,11080.620012136587,-16.877311980130127,2.3109040082010424,-596.7504369941338,-4699.082258251775,-32.85030633876309,6.2214039970035495
,2015-08-01 00:00:00,802.1047080460835,7183.642461930896,-19.194207915133653,-2.9121737985960294,1523.3760244315254,12603.996036568113,-11.662907586288341,0.39149485175862253,-721.2713163854419,-5420.353574637216,-1.448239334737067,5.132675620689087
,2015-09-01 00:00:00,853.1930077327272,8036.835469663623,-5.498705624687627,-3.193459063237636,1582.7227992084577,14186.71883577657,-5.081441253742625,-0.2501642056688236,-729.5297914757305,-6149.8833661129465,-4.5887471093713605,3.877147634096678
,2015-10-01 00:00:00,850.7400210189741,8887.575490682597,-5.665935744727191,-3.4357257502131366,1638.2704551726467,15824.989290949217,-6.394354054921636,-0.923413322639921,-787.5304341536727,-6937.41380026662,-7.168702174235319,2.4927287528756503
,2015-11-01 00:00:00,838.4221305919958,9725.997621274593,-8.982063182529254,-3.9403277599647457,1464.8793205654338,17289.868611514652,-11.04800634131613,-1.8697268567425707,-626.457189973438,-7563.870990240058,-13.670543928572476,0.9276800004806018
,2015-12-01 00:00:00,820.500899422696,10546.498520697289,-18.367496057164555,-5.243192011472941,1644.7273874133791,18934.59599892803,-8.497321161622128,-2.483261592461705,-824.2264879906832,-8388.09747823074,4.023266450033636,1.2236704030192502
,2016-01-01 00:00:00,898.5946185751349,898.5946185751349,-2.3741792054257083,-2.3741792054257083,1589.1274650552757,1589.1274650552757,-5.501260227198035,-5.501260227198035,-690.5328464801408,-690.5328464801408,-9.282589965688803,-9.282589965688803
,2016-02-01 00:00:00,891.5970221812355,1790.1916407563704,-1.7254843532798492,-2.0521736038296656,1439.3103148514124,3028.437779906688,-5.898310545140173,-5.690381289620605,-547.7132926701769,-1238.2461391503177,-11.98212016119573,-10.49682297873613
,2016-03-01 00:00:00,949.011635083698,2739.2032758400683,-11.150052712684577,-5.4078894405118145,1566.028121829301,4594.465901735989,-0.9424293776478354,-4.124016196457914,-617.016486745603,-1855.2626258959208,20.31804773842085,-2.163423656172825
,2016-04-01 00:00:00,710.3897803653814,3449.5930562054496,-0.9165911186904019,-4.5165815272470216,1460.8906891889208,6055.35659092491,-1.9833100670458848,-3.6161617779298827,-750.5009088235394,-2605.76353471946,-2.9720710351900936,-2.3977055194180807
,2016-05-01 00:00:00,780.1272098015405,4229.72026600699,-11.957470706862338,-5.982117793220509,1589.8369421072923,7645.193533032202,0.2764276123546683,-2.8317789211833366,-809.7097323057518,-3415.473267025212,15.776298605188632,1.3748862244594262
,2016-06-01 00:00:00,900.5619459385096,5130.2822119454995,-4.758963679008222,-5.769685741707531,1675.8020357763319,9320.995568808534,-0.17509297050913863,-2.36461536218302,-775.2400898378223,-4190.713356863034,5.736586827778689,2.15442191066586
,2016-07-01 00:00:00,891.5439655383419,6021.826177483841,-4.86446508142625,-5.636753871462952,1432.798930567194,10753.794499375728,-6.58994177194786,-2.9495236945485725,-541.2549650288521,-4731.968321891886,-9.299611449773803,0.6998401354298966
,2016-08-01 00:00:00,866.3099109246001,6888.1360884084415,8.004591200433131,-4.113600796371286,1649.0886004680874,12402.883099843815,8.252235431069877,-1.5956283716751951,-782.7786895434873,-5514.747011435374,8.527633327536389,1.7414627200675659
,2016-09-01 00:00:00,897.8775700778094,7786.013658486251,5.237333398198718,-3.120902650354618,1508.2611045601427,13911.144204403958,-4.70465799099844,-1.9424832095611744,-610.3835344823333,-6125.130545917707,-16.331924807673992,-0.40249251443745804
,2016-10-01 00:00:00,855.0431213174927,8641.056779803745,0.5058067320454329,-2.773745338504219,1723.5223677947777,15634.666572198736,5.203775259021359,-1.2026720224027732,-868.479246477285,-6993.609792394993,10.278817022557952,0.8100423838954818
,2016-11-01 00:00:00,809.6505412056308,9450.707321009375,-3.431635251093612,-2.830458231483113,1732.0802257051048,17366.74679790384,18.24047219374585,0.44464297628028504,-922.429684499474,-7916.039476894467,47.24544617942455,4.655929313295082
,2016-12-01 00:00:00,859.0316990634382,10309.739020072813,4.696009433731563,-2.2449109546627266,1816.0953106251125,19182.842108528952,10.419229625721705,1.3110715941072826,-957.0636115616743,-8873.10308845614,16.116580273320793,5.7820693129057465
,Jan-17 ,864.7176173932837,864.7176173932837,-3.7699982262934695,,1798.9439527053685,1798.9439527053685,13.203250982940794,,-934.2263353120848,-934.2263353120848,35.29064404019662,
,Feb-17 ,867.8069877581088,1732.5246051513925,-2.6682496499288333,-3.2212772248569443,1611.1598884326759,3410.103841138044,11.939716669021738,12.602737416752085,-743.3529006745671,-1677.5792359866518,35.71934634827292,35.48027188986866
,Mar-17 ,1041.818219027803,2774.3428241791953,9.779288315671696,1.282838285462784,1869.3224849354765,5279.426326073521,19.36710834744735,14.908379754842095,-827.5042659076735,-2505.0835018943253,34.1138014435026,35.025816125876034
,Apr-17 ,794.6621201873861,3569.004944366581,11.862831103603444,3.461622464317138,1603.8822114429377,6883.308537516458,9.787968621622545,13.673050202070502,-809.2200912555516,-3314.303593149877,7.82399884419307,27.191264632794066
,May-17 ,841.2448575017796,4410.249801868361,7.834318164057774,4.268119982123486,1724.7493989305217,8608.05793644698,8.485930427834077,12.594375789894375,-883.5045414287421,-4197.8081345786195,9.113736216662494,22.90560652623117
,Jun-17 ,987.3032456286518,5397.553047497013,9.631908174816983,5.209671213197442,1540.9314766078398,10148.98941305482,-8.048120021886229,8.88310522340614,-553.6282309791881,-4751.436365557807,-28.586222741008495,13.380132711212278
,Jul-17 ,1015.1819586445046,6412.735006141517,13.867851489691386,6.491532919354603,1591.1295797476996,11740.11899280252,11.050444399607983,9.171874109032396,-575.947621103195,-5327.383986661002,6.409669807369545,12.582832856561964
,Aug-17 ,1000.6426914822159,7413.377697623733,15.50631925868704,7.625308247018858,1856.9005983045895,13597.01959110711,12.601627212601896,9.627894431080563,-856.2579068223736,-6183.641893483376,9.386972111075087,12.129203400645272
,Sep-17 ,1011.0255494559293,8424.403247079663,12.601715773823653,8.199184031710605,1666.6539924369974,15263.673583544107,10.501688825493316,9.722632152084,-655.6284429810681,-6839.270336464445,7.412537518251883,11.659176652531912
,Oct-17 ,975.5798144486419,9399.983061528304,14.097147866112337,8.782794756057566,1727.2388159062466,16990.912399450353,0.21563097647663287,8.67460665687152,-751.6590014576047,-7590.92933792205,-13.451126839648165,8.540933269920137
,Nov-17 ,940.9320110191799,10340.915072547485,16.214584333885718,9.419482810129299,1940.3833461695779,18931.295745619933,12.026182007803698,9.008877517031188,-999.451335150398,-8590.380673072448,8.349866872803124,8.51866893976798
,Dec-17 ,1019.5029136734678,11360.417986220953,18.680476492891216,10.191130581506403,2048.499456865169,20979.795202485104,12.79691351441581,9.367501873756257,-1028.9965431917012,-9619.377216264149,7.516003195717724,8.410520202102777
,Jan-18 ,965.3701425744971,965.3701425744971,11.639929979064533,11.639929979064533,2014.4907176540166,2014.4907176540166,11.981849941711364,11.981849941711364,-1049.1205750795195,-1049.1205750795195,12.298330225196818,12.298330225196818
,Feb-18 ,915.650345321389,1881.0204878958862,5.513133477627163,8.571069195956248,1977.993103576892,3992.4838212309087,22.76826885884484,17.078071731050535,-1062.3427582555032,-2111.463333335023,42.91230414133904,25.863702175187363
,Mar-18 ,1107.6632607514,2988.683748647286,6.3202044772303845,7.725826909351219,1978.5218342628234,5971.005655493732,5.841653872318142,13.099516627492381,-870.8585735114234,-2982.3219068464464,5.2391642423976315,19.05079829040577
,Apr-18 ,795.0546716824356,3783.7384203297215,0.04939854122616438,6.016620299226028,1793.6278037230775,7764.63345921681,11.830394459542926,12.803798012203282,-998.5731320406419,-3980.895038887088,23.399448781764455,20.112564434801516
,May-18 ,923.7576297403433,4707.4960500700645,9.808413270257542,6.739895959539033,1856.9579551295597,9621.591414346369,7.6653777227588815,11.774240895940459,-933.2003253892163,-4914.095364276304,5.624847596154936,17.063362753466738
,Jun-18 ,1024.3682844569344,5731.864334526999,3.75416965277795,6.193756394576155,1819.4798365092513,11441.07125085562,18.076622103573325,12.731137901659185,-795.1115520523169,-5709.206916328621,43.61831777364813,20.157495062198393
,Jul-18 ,1073.1643006891263,6805.028635216126,5.711522111961198,6.117415247923175,1754.4651588528998,13195.53640970852,10.265385119111414,12.396956264227544,-681.3008581637735,-6390.507774492395,18.29215595313689,19.955831802124656
,Aug-18 ,1037.3606140149984,7842.389249231124,3.6694339393408715,5.786991694014265,1887.11736795169,15082.65377766021,1.6272690996324446,10.926175229788981,-849.7567539366917,-7240.264528429087,-0.7592517200580517,17.087383990642003
,Sep-18 ,1055.2146080861978,8897.603857317323,4.370716314147383,5.617022314330633,1768.4101377475617,16851.063915407773,6.105415147494142,10.39979218092717,-713.1955296613639,-7953.460058090451,8.7804437553906,16.291061280112885
,Oct-18 ,979.096089464566,9876.69994678189,0.3604292507744633,5.071465364705441,1882.4734845031758,18733.537399910947,8.987446736801164,10.256217909268761,-903.3773950386097,-8856.837453129061,20.18447105493251,16.676589372040485
,Nov-18 ,979.5512009150912,10856.251147696981,4.104354984594538,4.983466855052154,1764.6054092036552,20498.1428091146,-9.058928345933182,8.276491395773489,-785.054208288564,-9641.891661417625,-21.451482360526477,12.240563350600532
,Dec-18 ,1033.3831084516703,11889.63425614865,1.3614669062778306,4.6584225208049945,1734.5814769958135,22232.724286110413,-15.32428914331987,5.972074901269275,-701.1983685441432,-10343.090029961768,-31.856100665878472,7.523489280303797
,Jan-19 ,1038.1468507890256,1038.1468507890256,7.538736180553918,7.538736180553918,1655.458756514842,1655.458756514842,-17.822467881971026,-17.822467881971026,-617.3119057258164,-617.3119057258164,-41.1591078862383,-41.1591078862383
,Feb-19 ,981.119883809676,2019.2667345987015,7.150058843182938,7.349534340131392,1432.39631128465,3087.8550677994917,-27.58335159539309,-22.658294784335887,-451.27642747497396,-1068.5883332007902,-57.5206378574063,-49.39110159621044
,Mar-19 ,1136.8623054590541,3156.1290400577554,2.6360939955565987,5.602643353826164,1729.043562407311,4816.898630206802,-12.609326191664971,-19.328520049634722,-592.1812569482568,-1660.769590149047,-32.0002954600884,-44.312866215533035
,Apr-19 ,798.1056022403444,3954.2346422981,0.38373846058317174,4.506025602941155,1595.57292195424,6412.471552161042,-11.0421393645733,-17.41436880643371,-797.4673197138956,-2458.2369098629424,-20.139317379366595,-38.24914031016063
,May-19 ,961.0197730366247,4915.254415334724,4.033757567637664,4.4133518765579804,1783.6946109147184,8196.16616307576,-3.9453421124836185,-14.814859516329214,-822.6748378780937,-3280.9117477410364,-11.843704347726725,-33.234674858121835
,Jun-19 ,1083.954426800322,5999.208842135046,5.8168671607181865,4.664180657550543,1399.8439347672734,9596.010097843035,-23.06350932402016,-16.12664681967262,-315.88950796695144,-3596.801255707988,-60.271045345576056,-36.99998426364696
,Jul-19 ,998.5344346682733,6997.7432768033195,-6.954188279737772,2.8319446091658262,1715.9194214006632,11311.929519243698,-2.1970078606427523,-14.274576129235427,-717.3849867323898,-4314.186242440378,5.296357422162878,-32.490712871669125
,Aug-19 ,1032.5052702891876,8030.248547092508,-0.46804781868656775,2.395434502053062,1573.6060230957069,12885.535542339405,-16.613240394065887,-14.567186038408476,-541.1007528065193,-4855.286995246897,-36.322865302364846,-32.94047508647665
,Sep-19 ,953.7545302038527,8984.00307729636,-9.615113087408766,0.9710391849821809,1710.5377216240204,14596.073263963426,-3.272567538956428,-13.381888898910976,-756.7831914201677,-5612.070186667065,6.111600528329131,-29.438632423151066
,Oct-19 ,977.2802613026087,9961.283338598969,-0.18545964808728277,0.8563932515195827,1815.7250913912596,16411.798355354687,-3.545781317049068,-12.393489787824574,-838.444830088651,-6450.515016755716,-7.1877562253130804,-27.169093359878783
,Nov-19 ,978.7856206740918,10940.068959273061,-0.07815622504308006,0.7720695702020608,1741.0910335719384,18152.889388926626,-1.3325571546518478,-11.441297106902514,-762.3054128978466,-7212.820429653562,-2.8977356150106215,-25.19289074242639
,Dec-19 ,999.9429518693603,11940.011911142421,-3.2359883095451236,0.4237107206869428,1784.1899823205385,19937.079371247164,2.859969738097501,-10.325522348592342,-784.2470304511783,-7997.06746010474,11.843818473146772,-22.6820279342159
,2020-01-20 00:00:00,1004.8850926174435,1004.8850926174435,-3.2039550229625124,-3.2039550229625124,1735.327088426726,1735.327088426726,4.824543746413057,4.824543746413057,-730.4419958092825,-730.4419958092825,18.32624464782535,18.32624464782535
,2020-02-20 00:00:00,988.5170201257566,1993.4021127432002,0.7539482624037364,-1.2808917916751428,1562.3238369901699,3297.650925416896,9.07064090307479,6.794226186493635,-573.8068168644132,-1304.2488126736957,27.151958739576386,22.053439304078992
,2020-03-20 00:00:00,656.2184495098973,2649.6205622530974,-42.27810647262841,-16.048408394461244,1205.0492034876243,4502.70012890452,-30.30544575696753,-6.522838145937748,-548.830753977727,-1853.0795666514227,-7.320478732125357,11.579569956186209
,2020-04-20 00:00:00,282.3103443550165,2931.930906608114,-64.62744484407207,-25.853390811827214,1122.60696271443,5625.30709161895,-29.642390688137688,-12.275523628277352,-840.2966183594135,-2693.3761850108363,5.370665052567136,9.565362646881903
,2020-05-20 00:00:00,586.6872740660409,3518.618180674155,-38.951591785439554,-28.414322365558764,993.8228128748569,6619.129904493807,-44.28290544841629,-19.24114552101933,-407.135538808816,-3100.511723819652,-50.510758313827694,-5.498472308668245
,2020-06-20 00:00:00,894.1352989903875,4412.753479664542,-17.511725873038163,-26.44440965828927,1055.4512879435235,7674.58119243733,-24.602217309389264,-20.023206372381765,-161.31598895313607,-3261.8277127727883,-48.93278032836309,-9.313095695893935
,2020-07-20 00:00:00,1085.021074654558,5497.7745543191,8.661357784322865,-21.435035027027006,1293.6943139058217,8968.275506343152,-24.606348190300764,-20.7184283540094,-208.67323925126357,-3470.500952024052,-70.91195897453231,-19.556070206627986
,2020-08-20 00:00:00,947.2286171577183,6445.003171476818,-8.259197854514067,-19.740925406221145,1289.0880100856452,10257.363516428797,-18.080638281387486,-20.396296430792006,-341.85939292792693,-3812.3603449519787,-36.82149005433648,-21.48022663368604
,2020-09-20 00:00:00,1000.0421286057493,7445.045300082567,4.853198274403292,-17.129978295565383,1524.8849953792833,11782.24851180808,-10.853471624611387,-19.27795716881239,-524.842866773534,-4337.203211725513,-30.648186597720027,-22.716518727266287
,2020-10-20 00:00:00,854.2753709427261,8299.320671025293,-12.586449888584706,-16.68422241473384,1362.7803874142035,13145.028899222283,-24.945665295069375,-19.905006053566055,-508.50501647147735,-4845.708228196991,-39.351404144538435,-24.878738897438645
,2020-11-20 00:00:00,783.6559445593846,9082.976615584677,-19.935895255625123,-16.975142941071397,1383.7005110189446,14528.729410241227,-20.526814259665027,-19.96464530267098,-600.04456645956,-5445.752794656551,-21.285542997978236,-24.49898277977628
,2020-12-20 00:00:00,964.4508442734063,10047.427459858083,-3.5494132469859996,-15.850775236816784,1526.6470333191699,16055.376443560397,-14.4347267697583,-19.469767137933335,-562.1961890457635,-6007.948983702314,-28.31388998408686,-24.87309862428464
,2021-01-21 00:00:00,936.6622814854385,936.6622814854385,-6.789115654438039,-6.789115654438039,1591.59019705071,1591.59019705071,-8.282985515216623,-8.282985515216623,-654.9279155652715,-654.9279155652715,-10.338135084955823,-10.338135084955823
,2021-02-21 00:00:00,951.7245740484459,1888.3868555338845,-3.721984075967666,-5.26814216449284,1523.603972592037,3115.194169642747,-2.478350741465163,-5.532931165268263,-571.8793985435912,-1226.8073141088626,-0.3359002131334998,-5.937632283987204
,2021-03-21 00:00:00,1093.7738520883445,2982.160707622229,66.67831465348763,12.550481759786658,1925.9318375289247,5041.1260071716715,59.821842291164494,11.957844467829283,-832.1579854405802,-2058.9652995494425,51.623789193553705,11.11046371689599
,2021-04-21 00:00:00,818.1842602092861,3800.344967831515,189.81731508229353,29.619185747731347,1706.9720121710045,6748.098019342676,52.054286929024315,19.95963792619524,-888.7877519617184,-2947.753051511161,5.770716261714637,9.444535372221008
,2021-05-21 00:00:00,891.7032201204976,4692.048187952013,51.98952824398955,33.34917137991462,1607.4340540931253,8355.532073435801,61.742519216605544,26.23308794352457,-715.7308339726277,-3663.483885483789,75.79669808896806,18.157395030604405
,2021-06-21 00:00:00,1007.0147013013269,5699.06288925334,12.624420760302968,29.149813501174382,1659.2043487791664,10014.736422214968,57.20330892882943,30.492285782104545,-652.1896474778395,-4315.673532961629,304.2932456418236,32.30844523339324
,2021-07-21 00:00:00,1103.9334293875042,6802.996318640844,1.743040312739308,23.74091100727931,1710.0957416175922,11724.83216383256,32.18700300649877,30.73675262919531,-606.162312230088,-4921.8358451917165,190.48397121022674,41.819175768305804
,2021-08-21 00:00:00,1101.0348746447219,7904.031193285566,16.237501137636556,22.638127290082053,1686.6675039530146,13411.499667785574,30.841920082784323,30.749969485871564,-585.6326293082927,-5507.4684745000095,71.30804109037885,44.463481312635025
,2021-09-21 00:00:00,1034.4575246293707,8938.488717914937,3.4413946212049185,20.059561193211373,1526.0326573702341,14937.532325155807,0.07526219973497117,26.779980155617377,-491.5751327408634,-5999.043607240873,-6.338608398582912,38.31594496247301
,2021-10-21 00:00:00,1192.3364394091789,10130.825157324116,39.57284500586611,22.06812531889506,1694.2769255028936,16631.8092506587,24.325015325300182,26.525467369970656,-501.94048609371475,-6500.984093334588,-1.2909470241442178,34.159627183197095
,2021-11-21 00:00:00,1211.4690722829193,11342.294229607036,54.5919584600453,24.874198290302708,1764.628143730678,18396.43739438938,27.52963012431222,26.621102747097947,-553.1590714477586,-7054.1431647823465,-7.813668789376704,29.53476646431641
,2021-12-21 00:00:00,1156.2853341767309,12498.579563783767,19.89054092724114,24.395817871974025,2240.979740627027,20637.417135016407,46.790953751423835,28.53898012023135,-1084.694406450296,-8138.837571232642,92.93876898941417,35.46782093707457
,Jan-22 (a),1102.6034670306735,1102.6034670306735,17.716223747375782,17.716223747375782,1959.3836352967767,1959.3836352967767,23.10855136753198,23.10855136753198,-856.7801682661031,-856.7801682661031,30.820529695487476,30.820529695487476
,Feb-22 (a),1093.3378369012546,2195.941303931928,14.879647611746982,16.286623024130908,1872.9492863064165,3832.3329216031934,22.928879157492243,23.020675852211436,-779.6114494051619,-1636.391617671265,36.324450817882806,33.38619674434524
,Mar-22 (a),1058.2320434309793,3254.1733473629074,-3.2494659284005745,9.121327333078666,1818.9123121575753,5651.245233760768,-5.5567659917113765,12.102836265570849,-760.6802687265961,-2397.071886397861,-8.589440702914219,16.421189173144658
,Apr-22 (a),970.9060449924372,4225.079392355345,18.66594020570449,11.176207110645109,1698.9619799051154,7350.2072136658835,-0.46925387228239357,8.922650391226217,-728.0559349126783,-3125.1278213105393,-18.084387042269135,6.017287293060303
,May-22 (a),1048.30075887742,5273.380151232765,17.56162086481656,12.389727044437947,1451.4641465787,8801.671360244583,-9.703036159851653,5.339447959599886,-403.1633877012798,-3528.291209011819,-43.67108854825468,-3.690276269745807
,Jun-22 (a),1248.7728586166036,6522.153009849368,24.00741091494114,14.442551987768383,1226.4752538413468,10028.14661408593,-26.080518367506656,0.13390459125031118,22.297604775256787,-3505.993604236562,-103.41888358110045,-18.761380408898166
,Jul-22 (a),1164.598544818325,7686.751554667693,5.4953599389122365,12.990676381894794,1286.84388421319,11314.990498299121,-24.750184864155333,-3.495501341142193,-122.24533939486491,-3628.238943631427,-79.8329033447954,-26.28281280091943
,Aug-22 (a),1225.3706146436166,8912.12216931131,11.292625044144478,12.754137115274954,1485.870236308291,12800.860734607411,-11.90497043276867,-4.5530995660755025,-260.49962166467435,-3888.738565296101,-55.51825348728301,-29.391541988823878
,Sep-22 (a),1079.8298985077095,9991.952067819018,4.386103131164809,11.785698714288028,1284.363138823137,14085.223873430548,-15.836457849044915,-5.705818291619124,-204.53324031542752,-4093.2718056115286,-58.3922727793376,-31.76792712973563
,Oct-22 (a),1051.563849532975,11043.515917351993,-11.806448685402838,9.009046606317582,1335.6650258777895,15420.888899308338,-21.16607351650388,-7.2807493947323,-284.1011763448146,-4377.372981956343,-43.39942996911959,-32.66599457696824
,Nov-22 (a),995.3306766048757,12038.846593956869,-17.841016384409023,6.14119463178453,1444.5641504195742,16865.453049727912,-18.137758623436806,-8.322178429658312,-449.2334738146984,-4826.6064557710415,-18.78765132804572,-31.577707695701907
,Dec-22 (a),1067.5928431750358,13106.439437131905,-7.670467520445001,4.863431642340288,1425.5633543297174,18291.01640405763,-36.38660232016,-11.36964337934293,-357.9705111546816,-5184.576966925723,-66.99803105594009,-36.29831137985827
,Jan-23 (a) (b),978.1692142738523,978.1692142738523,-11.285494420938512,-11.285494420938512,1423.3694642654602,1423.3694642654602,-27.35626456072393,-27.35626456072393,-445.20024999160796,-445.20024999160796,-48.03798378146686,-48.03798378146686
,Feb-23 (a) (b),981.9602879262027,1960.129502200055,-10.18692898168776,-10.738529363678428,1021.0436136907641,2444.4130779562242,-45.48471647599538,-36.21605617359454,-39.08332576456144,-484.2835757561694,-94.98681993518929,-70.40539865112795
,Mar-23 (a) (b),1037.4546018517647,2997.58410405182,-1.9634107385229416,-7.884928549335591,1449.5424020103417,3893.9554799665657,-20.307186205644555,-31.095620188203522,-412.087800158577,-896.3713759147464,-45.82641129256243,-62.6055696952107
,Apr-23 (a) (b),848.6106835552755,3846.1947876070944,-12.59600370889794,-8.967514443250124,1431.1968085591518,5325.152288525717,-15.760515803945063,-27.55099096220145,-582.5861250038763,-1478.9575009186228,-19.98058156427903,-52.67529568443655
,May-23 (a) ,1019.4882810840827,4865.683068691177,-2.748493459471635,-7.731228753653941,1466.2646603932596,6791.416948918977,1.0196954467974084,-22.83946229128174,-446.77637930917695,-1925.7338802277998,10.817696481956297,-45.420211480583916
,Jun-23 (a),1005.3431602556694,5871.0262289468465,-19.493512905990507,-9.983310417882386,1369.086346494299,8160.503295413277,11.627718717217594,-18.624012896354024,-363.7431862386296,-2289.4770664664293,-1731.3105820328663,-34.69819614902099
,Jul-23 (a),1020.4368441837171,6891.463073130563,-12.378660550112308,-10.346223315285897,1387.556281553127,9548.059576966403,7.826310446469997,-15.615840964235229,-367.11943736941,-2656.596503835839,200.313647282353,-26.780001397126608
,Aug -23 (a),1118.6450490874095,8010.108122217973,-8.70965602412841,-10.121203793630674,1426.0214119581046,10974.080988924508,-4.027863462618598,-14.270757127637236,-307.3763628706952,-2963.972866706534,17.994936386649528,-23.780608623124355

,Source: Sri Lanka Customs,,,,,,,,,,,,
,http://www.cbsl.gov.lk/pics_n_docs/08_stat/_docs/xls_external_sector/table2.02.xls ,,,,,,,,,,,,
,http://www.cbsl.gov.lk/pics_n_docs/08_stat/_docs/xls_external_sector/table2.04.xls ,,,,,,,,,,,,

,(a) Provisional,,,,,,,,,,,,
,(b) Revised,,,,,,,,,,,,

<new sheet>
sheet_name: Sheet1
,2018,2019,(%),2018,2019,(%),,,,,,,,,,,,,
,(US$ mn),(US$ mn),,(US$ mn),(US$ mn),,Category,2018-03-01 00:00:00,2019-03-01 00:00:00,Growth %,Jan-Mar-2018,Jan-Mar-2019,Growth %,,,,,,
1.  Consumer goods,477.1,351.9,-26.3,1360.4,912.3,-32.9,1.  Consumer  goods,477.1451967009315,351.8598858150376,-26.257271738694897,1360.4431554669227,912.2706076357806,-32.94312930534191,-0.04519670093145578,0.04011418496236274,-0.0427282613051041,-0.04315546692259886,0.029392364219347655,0.04312930534191395
Food and beverages,177.3,138,-22.1,526.3,334.9,-36.4,        Food and beverages,177.28862642619734,138.0359113500099,-22.14057148924201,526.2636453056633,334.90807211418235,-36.36116134914435,0.011373573802671899,-0.0359113500099113,0.040571489242008596,0.036354694336637294,-0.00807211418236875,-0.038838650855645085
Cereals and milling industry products,31.2,2.5,-92,89.6,9.7,-89.2,Cereals and milling industry products,31.247689573155384,2.5080588500351397,-91.97361826011678,89.5648975702112,9.6547236636202,-89.22041567004337,-0.04768957315538458,-0.00805885003513973,-0.026381739883220234,0.03510242978879319,0.045276336379799886,0.020415670043362866
    o/w Rice,29.7,1,-96.8,84.5,4.3,-94.9,          Rice,29.713375586275628,0.9500516729828762,-96.80261278216503,84.53460351904488,4.296594294889249,-94.91735441342519,-0.013375586275628848,0.04994832701712382,0.0026127821650305805,-0.034603519044878794,0.0034057051107510006,0.017354413425181292
Dairy products,34.4,40.6,17.9,93.2,64.6,-30.7,Dairy products,34.415340367356585,40.579407823132684,17.910813579001527,93.21549674514023,64.55930210863795,-30.7418783754926,-0.015340367356586171,0.020592176867317846,-0.01081357900152824,-0.015496745140225698,0.04069789136204349,0.041878375492601094
Vegetables,28,27.2,-2.8,98.5,71.7,-27.2,Vegetables,28.017454709726138,27.223273696434116,-2.8345937256617604,98.49203634133467,71.68115761969838,-27.221367044052503,-0.017454709726138162,-0.02327369643411714,0.034593725661760555,0.007963658665332218,0.018842380301620665,0.02136704405250356
Seafood,17.4,17,-1.8,58.6,50.3,-14.1,Seafood,17.353951478467696,17.041603370064866,-1.7998673604128879,58.60995797073802,50.339187238321955,-14.111545236980694,0.046048521532302544,-0.04160337006486614,-0.00013263958711218216,-0.009957970738021515,-0.03918723832195781,0.01154523698069454
